start,duration,H2D,D2H,D2D,Throughput
1.146648,1e-06,0,0,0,0
1.14683,0.000996,1,0,0,7.847074
1.147837,9.1e-05,0,0,0,85.392779
1.147961,0.000325,0,0,0,0
1.148289,0.000324,0,0,0,0
1.148615,0.000322,0,0,0,0
1.148939,0.000324,0,0,0,0
1.149265,0.000324,0,0,0,0
1.149594,0.000324,0,0,0,0
1.14992,0.000325,0,0,0,0
1.150249,0.000324,0,0,0,0
1.150577,0.000325,0,0,0,0
1.150905,0.000322,0,0,0,0
1.151232,0.000323,0,0,0,0
1.151558,0.000323,0,0,0,0
1.151884,0.000324,0,0,0,0
1.15221,0.000323,0,0,0,0
1.152537,0.000324,0,0,0,0
1.152864,0.000324,0,0,0,0
1.153193,0.000324,0,0,0,0
1.15352,0.000324,0,0,0,0
1.153847,0.000326,0,0,0,0
1.154175,0.000323,0,0,0,0
1.154501,0.000324,0,0,0,0
1.154829,0.000324,0,0,0,0
1.155155,0.000325,0,0,0,0
1.155482,0.000324,0,0,0,0
1.155809,0.000324,0,0,0,0
1.156136,0.000323,0,0,0,0
1.156462,0.000324,0,0,0,0
1.156788,0.000324,0,0,0,0
1.157114,0.000325,0,0,0,0
1.157443,0.000323,0,0,0,0
1.157769,0.000324,0,0,0,0
1.158095,0.000324,0,0,0,0
1.158446,0.003051,0,1,0,2.560873
