start,duration,direction,throughput
0.366429,0.001195,0,3.829482
0.36792,0.005293,0,3.456011
0.37353,0.005258,0,3.479169
0.392438,3e-06,1,0.001265
0.409728,2e-06,1,0.006652
0.410962,2e-06,1,0.001791
0.414208,2e-06,1,0.001687
0.418301,4e-06,1,1.789384
0.418323,0.001139,1,4.019282
0.422204,3e-06,1,0.001437
0.424369,2e-06,1,0.006749
0.425396,2e-06,1,0.001791
0.426289,2e-06,1,0.00164
0.426465,3e-06,1,0.231375
0.426484,3e-06,1,2.280973
0.428659,3e-06,1,0.001437
0.430016,2e-06,1,0.007164
0.431018,2e-06,1,0.001791
0.431884,2e-06,1,0.001687
0.432051,3e-06,1,0.02587
0.432069,2e-06,1,0.29381
0.434245,3e-06,1,0.001437
0.435475,2e-06,1,0.007164
0.436477,2e-06,1,0.001819
0.437332,2e-06,1,0.001687
0.437505,3e-06,1,0.008518
0.437524,2e-06,1,0.037419
0.439679,3e-06,1,0.001437
0.439773,2e-06,1,0.002197
0.439792,1e-06,1,0.015185
