start,duration,direction,throughput
1.595623,6e-06,0,4.530758
1.595708,6e-06,0,4.656613
1.59578,6e-06,0,4.656613
1.595844,6e-06,0,4.656613
1.595896,6e-06,0,4.630886
1.595949,6e-06,0,4.656613
1.599933,3e-06,0,3.765588
1.599948,3e-06,0,3.955769
1.600205,3e-06,0,3.916211
1.600219,3e-06,0,3.877437
1.600289,3e-06,0,3.971817
1.600304,3e-06,0,3.971817
1.600376,3e-06,0,3.971817
1.60039,3e-06,0,4.011142
1.600463,3e-06,0,4.029761
1.600477,3e-06,0,3.991382
1.60055,3e-06,0,4.029761
1.600564,3e-06,0,3.991382
1.614232,1.2e-05,0,6.218173
1.61427,1.9e-05,0,7.329104
1.614347,6.9e-05,0,8.486554
1.61467,8.6e-05,0,8.497479
1.630373,2e-06,0,1.858949
1.630389,2e-06,0,2.342276
1.6304,2e-06,0,2.296349
1.630411,2e-06,0,2.296349
2.005253,0.013452,0,7.656797
2.018845,0.013491,0,7.634748
2.032481,0.01269,0,8.116286
2.045327,0.01306,0,7.886549
2.058524,0.013216,0,7.793398
2.071876,0.013276,0,7.758325
2.085287,0.006042,0,7.698737
2.091467,0.006651,0,7.742537
2.098145,1e-06,0,0.005821
2.098273,0.002539,0,7.728315
2.101003,0.162487,0,7.729819
2.263602,7.9e-05,0,9.252031
2.2638,9.7e-05,0,8.318045
2.264011,8e-05,0,9.085497
2.264216,0.000267,0,8.159659
2.264608,0.000955,0,7.985533
2.265688,0.000918,0,8.310951
2.273795,2e-06,1,0.001687
2.275886,3e-06,1,0.001455
2.275906,2e-06,1,0.00164
2.276509,2e-06,1,0.001617
2.27667,0.000208,1,9.61356
2.276942,2e-06,1,0.001819
2.277087,0.000231,1,8.6754
2.27778,0.000223,0,8.991999
2.278134,0.000241,0,8.319035
2.278521,2e-06,1,0.001819
2.278666,0.000217,1,9.586773
2.278943,2e-06,1,0.001819
2.279088,0.00024,1,8.666747
2.279797,0.00023,0,9.018229
2.280151,0.00025,0,8.31064
2.280549,2e-06,1,0.001819
2.280687,0.000226,1,9.554128
2.280974,2e-06,1,0.001819
2.281108,0.000249,1,8.647781
2.281869,0.00024,0,8.979764
2.282243,0.00024,0,8.992913
2.283335,2e-06,1,0.00164
2.735456,2e-06,1,0.002007
2.735474,3.2e-05,1,8.887372
2.735589,1e-06,1,0.002772
2.735604,3.2e-05,1,8.913955
2.73577,3.5e-05,0,8.142711
2.735865,3.5e-05,0,8.240273
2.736005,2e-06,1,0.001617
