start,duration,direction,throughput
18.096564,0.016823,0,7.430113
18.114532,0.049365,0,7.596311
18.164527,0.002298,0,6.798438
18.167299,0.002297,0,6.800992
18.170056,0.002284,0,6.842066
18.191218,0.008099,0,7.716567
18.199603,1e-06,0,0.000647
18.200941,2e-06,1,0.000511
18.20096,1e-06,0,0.000938
18.202196,2e-06,1,0.000549
18.202212,1e-06,0,0.000909
18.20345,1e-06,1,0.000633
18.203466,1e-06,0,0.000909
18.204734,1e-06,1,0.000633
18.204752,1e-06,0,0.000909
18.206136,1e-06,1,0.000633
18.206152,1e-06,0,0.000909
18.207751,1e-06,1,0.000633
18.207768,1e-06,0,0.000909
18.210424,1e-06,1,0.000633
18.21044,1e-06,0,0.000939
18.21751,1e-06,1,0.000661
18.217527,1e-06,0,0.001078
18.242644,1e-06,1,0.000661
18.242661,1e-06,0,0.001078
18.329804,2e-06,1,0.000619
18.329822,1e-06,0,0.000909
18.395735,1e-06,1,0.000661
18.395751,1e-06,0,0.001038
18.405788,1e-06,1,0.000633
18.405805,1e-06,0,0.000909
18.40718,1e-06,1,0.000661
18.407208,0.006652,1,9.39573
