start,duration,H2D,D2H,D2D,Throughput
0.315883,1e-06,0,0,0,0
0.315942,1.2e-05,1,0,0,5.131254
0.315969,0.011796,0,0,0,0
0.327785,1.2e-05,1,0,0,5.131254
0.3278,0.011928,0,0,0,0
0.339747,1.2e-05,1,0,0,5.117157
0.339761,0.011806,0,0,0,0
0.351587,1.2e-05,1,0,0,5.145429
0.351601,0.011834,0,0,0,0
0.363454,1.2e-05,1,0,0,5.131254
0.363469,0.011866,0,0,0,0
0.375354,1.2e-05,1,0,0,5.131254
0.375369,0.011847,0,0,0,0
0.387235,1.2e-05,1,0,0,5.145429
0.387249,0.011772,0,0,0,0
0.399041,1.2e-05,1,0,0,5.020607
0.399055,0.011923,0,0,0,0
0.410997,1.2e-05,1,0,0,5.131254
0.411011,0.011917,0,0,0,0
0.422949,1.2e-05,1,0,0,5.131254
0.422963,0.011801,0,0,0,0
0.434784,1.2e-05,1,0,0,5.131254
0.434798,0.01182,0,0,0,0
0.446639,1.2e-05,1,0,0,5.145429
0.446653,0.011867,0,0,0,0
0.458539,1.2e-05,1,0,0,5.007111
0.458554,0.01178,0,0,0,0
0.470353,1.2e-05,1,0,0,5.131254
0.470368,0.011888,0,0,0,0
0.482274,1.2e-05,1,0,0,5.131254
0.482289,0.011863,0,0,0,0
0.494171,1.2e-05,1,0,0,5.130812
0.494185,0.011919,0,0,0,0
0.506122,1.2e-05,1,0,0,5.131254
0.506137,0.011915,0,0,0,0
0.518071,1.2e-05,1,0,0,5.145429
0.518086,0.011787,0,0,0,0
0.529895,1.2e-05,1,0,0,5.131254
0.52991,0.011802,0,0,0,0
0.54173,1.2e-05,1,0,0,5.131254
0.541744,0.011877,0,0,0,0
0.55364,1.2e-05,1,0,0,5.131254
0.553654,0.011872,0,0,0,0
0.565546,1.2e-05,1,0,0,5.117157
0.56556,0.011798,0,0,0,0
0.577378,1.2e-05,1,0,0,5.131254
0.577392,0.011838,0,0,0,0
0.589249,1.2e-05,1,0,0,5.130812
0.589263,0.011818,0,0,0,0
0.601101,1.2e-05,1,0,0,5.117157
0.601115,0.011798,0,0,0,0
0.612932,1.2e-05,1,0,0,5.145429
0.612946,0.011874,0,0,0,0
0.62484,1.2e-05,1,0,0,5.131254
0.624854,0.011809,0,0,0,0
0.636682,1.2e-05,1,0,0,5.144984
0.636696,0.0118,0,0,0,0
0.648516,1.2e-05,1,0,0,5.131254
0.64853,0.011836,0,0,0,0
0.660385,1.2e-05,1,0,0,5.145429
0.6604,0.011768,0,0,0,0
0.672187,1.2e-05,1,0,0,5.131254
0.672201,0.011784,0,0,0,0
0.684005,1.2e-05,1,0,0,5.130812
0.68402,0.011852,0,0,0,0
0.695892,1.2e-05,1,0,0,5.103137
0.695906,0.011804,0,0,0,0
0.707729,1.2e-05,1,0,0,5.130812
0.707743,0.011802,0,0,0,0
0.719565,1.2e-05,1,0,0,5.131254
0.719579,0.011828,0,0,0,0
0.731426,1.2e-05,1,0,0,5.131254
0.731441,0.011806,0,0,0,0
0.743266,1.2e-05,1,0,0,5.131254
0.743281,0.011778,0,0,0,0
0.755078,1.2e-05,1,0,0,5.131254
0.755092,0.011927,0,0,0,0
0.767039,1.2e-05,1,0,0,5.131254
0.767053,0.011792,0,0,0,0
0.778864,1.2e-05,1,0,0,5.131254
0.778878,0.01182,0,0,0,0
0.790718,1.2e-05,1,0,0,5.131254
0.790732,0.011869,0,0,0,0
0.802621,1.2e-05,1,0,0,5.131254
0.802635,0.011924,0,0,0,0
0.814578,1.2e-05,1,0,0,5.131254
0.814592,0.011798,0,0,0,0
0.826409,1.2e-05,1,0,0,5.007111
0.826423,0.011882,0,0,0,0
0.838325,1.2e-05,1,0,0,5.131254
0.83834,0.011846,0,0,0,0
0.850206,1.2e-05,1,0,0,5.131254
0.85022,0.011779,0,0,0,0
0.862018,1.2e-05,1,0,0,5.131254
0.862033,0.011846,0,0,0,0
0.873901,1.2e-05,1,0,0,5.117157
0.873915,0.011782,0,0,0,0
0.885716,1.2e-05,1,0,0,5.131254
0.88573,0.011922,0,0,0,0
0.897671,1.2e-05,1,0,0,5.116718
0.897686,0.011808,0,0,0,0
0.909514,1.2e-05,1,0,0,5.047819
0.909528,0.011828,0,0,0,0
0.921376,1.2e-05,1,0,0,5.131254
0.92139,0.011933,0,0,0,0
0.933342,1.2e-05,1,0,0,5.131254
0.933356,0.011804,0,0,0,0
0.945179,1.2e-05,1,0,0,5.131254
0.945193,0.011872,0,0,0,0
0.957084,1.2e-05,1,0,0,5.131254
0.957098,0.011922,0,0,0,0
0.969039,1.2e-05,1,0,0,5.130812
0.969057,0.011813,0,0,0,0
0.980882,1.2e-05,1,0,0,5.145429
0.980897,0.011825,0,0,0,0
0.992735,1.2e-05,1,0,0,5.131254
0.992749,0.011816,0,0,0,0
1.004578,1.2e-05,1,0,0,5.131254
1.004593,0.011824,0,0,0,0
1.01643,1.2e-05,1,0,0,5.131254
1.016445,0.01181,0,0,0,0
1.028267,1.2e-05,1,0,0,5.020607
1.028282,0.011818,0,0,0,0
1.040113,1.2e-05,1,0,0,5.145429
1.040127,0.011806,0,0,0,0
1.051946,1.2e-05,1,0,0,5.144984
1.051961,0.011922,0,0,0,0
1.063897,1.2e-05,1,0,0,5.145429
1.063912,0.011812,0,0,0,0
1.075737,1.2e-05,1,0,0,5.131254
1.075751,0.011854,0,0,0,0
1.087617,1.2e-05,1,0,0,5.131254
1.087632,0.011879,0,0,0,0
1.099524,1.2e-05,1,0,0,5.131254
1.099539,0.011867,0,0,0,0
1.111419,1.2e-05,1,0,0,5.131254
1.111433,0.011799,0,0,0,0
1.123245,1.2e-05,1,0,0,5.131254
1.123259,0.011917,0,0,0,0
1.135189,1.2e-05,1,0,0,5.131254
1.135203,0.011798,0,0,0,0
1.147014,1.2e-05,1,0,0,5.131254
1.147029,0.011914,0,0,0,0
1.158956,1.2e-05,1,0,0,5.145429
1.15897,0.011921,0,0,0,0
1.170904,1.2e-05,1,0,0,5.145429
1.170919,0.011863,0,0,0,0
1.182795,1.2e-05,1,0,0,5.020607
1.182809,0.011871,0,0,0,0
1.194693,1.2e-05,1,0,0,5.131254
1.194707,0.011796,0,0,0,0
1.206516,1.2e-05,1,0,0,5.131254
1.206531,0.011847,0,0,0,0
1.218391,1.2e-05,1,0,0,5.130812
1.218405,0.011854,0,0,0,0
1.230272,1.2e-05,1,0,0,5.145429
1.230287,0.011809,0,0,0,0
1.24211,1.2e-05,1,0,0,5.00669
1.242125,0.011881,0,0,0,0
1.254019,1.2e-05,1,0,0,5.131254
1.254033,0.011854,0,0,0,0
1.265902,1.2e-05,1,0,0,5.131254
1.265916,0.011821,0,0,0,0
1.277751,1.2e-05,1,0,0,5.131254
1.277765,0.011816,0,0,0,0
1.289594,1.2e-05,1,0,0,5.145429
1.289609,0.011826,0,0,0,0
1.301448,1.2e-05,1,0,0,5.075327
1.301463,0.011793,0,0,0,0
1.313269,1.2e-05,1,0,0,5.131254
1.313283,0.011839,0,0,0,0
1.325136,1.2e-05,1,0,0,5.131254
1.32515,0.01188,0,0,0,0
1.337043,1.2e-05,1,0,0,5.131254
1.337057,0.012053,0,0,0,0
1.349123,1.2e-05,1,0,0,5.131254
1.349138,0.011847,0,0,0,0
1.360999,1.2e-05,1,0,0,5.131254
1.361013,0.011871,0,0,0,0
1.372899,1.2e-05,1,0,0,5.131254
1.372913,0.011895,0,0,0,0
1.38482,1.2e-05,1,0,0,5.131254
1.384835,0.011854,0,0,0,0
1.396702,1.2e-05,1,0,0,5.130812
1.396717,0.011854,0,0,0,0
1.408584,1.2e-05,1,0,0,5.020607
1.408598,0.011796,0,0,0,0
1.420408,1.2e-05,1,0,0,5.131254
1.420422,0.011854,0,0,0,0
1.432288,1.2e-05,1,0,0,5.131254
1.432303,0.011843,0,0,0,0
1.444159,1.2e-05,1,0,0,5.131254
1.444173,0.011784,0,0,0,0
1.45597,1.2e-05,1,0,0,5.131254
1.455984,0.011797,0,0,0,0
1.467794,1.2e-05,1,0,0,5.131254
1.467808,0.011839,0,0,0,0
1.47966,1.2e-05,1,0,0,5.131254
1.479675,0.011804,0,0,0,0
1.491491,1.2e-05,1,0,0,5.131254
1.491506,0.011866,0,0,0,0
1.503384,1.2e-05,1,0,0,5.131254
1.503398,0.01187,0,0,0,0
1.515282,1.2e-05,1,0,0,5.130812
1.515296,0.011797,0,0,0,0
1.527106,1.2e-05,1,0,0,5.131254
1.527121,0.011884,0,0,0,0
1.539017,1.2e-05,1,0,0,5.131254
1.539031,0.011823,0,0,0,0
1.550868,1.2e-05,1,0,0,5.007111
1.550882,0.011865,0,0,0,0
1.562761,1.2e-05,1,0,0,5.131254
1.562775,0.012045,0,0,0,0
1.574833,1.2e-05,1,0,0,5.131254
1.574847,0.011925,0,0,0,0
1.586785,1.2e-05,1,0,0,5.131254
1.586799,0.011813,0,0,0,0
1.598625,1.2e-05,1,0,0,5.131254
1.59864,0.011808,0,0,0,0
