start,duration,direction,throughput
0.61993,0.129665,0,7.712175
6.34438,0.369033,1,2.709788
7.02999,0.104326,1,9.585355
9.11122,0.104388,1,9.579622
9.530923,0.104352,1,9.582951
14.036062,0.104292,1,9.588464
14.456952,0.104529,1,9.566686
17.053354,0.104325,1,9.585473
17.472957,0.104323,1,9.585637
20.063441,0.104366,1,9.581643
20.471377,0.104271,1,9.590385
23.005799,0.104316,1,9.586258
23.406685,0.104344,1,9.583688
25.479921,0.104359,1,9.582328
25.8808,0.104354,1,9.582751
29.424856,0.104324,1,9.585531
29.841423,0.104352,1,9.582971
