start,duration,direction,throughput
0.925575,0.018208,0,6.86507
0.943801,1e-06,0,0.240341
0.946196,2e-06,2,0.098034
0.947725,2e-06,2,0.118263
0.949247,2e-06,2,0.120171
0.950769,2e-06,2,0.116415
0.952292,2e-06,2,0.118263
0.953811,2e-06,2,0.118263
0.955334,2e-06,2,0.118263
0.956858,2e-06,2,0.116415
0.958383,2e-06,2,0.112888
0.959905,2e-06,2,0.118263
0.961423,2e-06,2,0.118263
0.962946,2e-06,2,0.118263
0.964474,2e-06,2,0.111203
0.965996,2e-06,2,0.118263
0.967514,2e-06,2,0.118263
0.969045,2e-06,2,0.116415
0.970568,2e-06,2,0.116415
0.972089,2e-06,2,0.118263
0.97361,2e-06,2,0.118263
0.97513,2e-06,2,0.109567
0.976649,2e-06,2,0.120171
0.97817,2e-06,2,0.116415
0.979692,2e-06,2,0.118263
0.98121,2e-06,2,0.120171
0.982731,2e-06,2,0.120171
0.984252,2e-06,2,0.116415
0.985775,2e-06,2,0.120171
0.987294,2e-06,2,0.116415
0.98882,2e-06,2,0.118263
0.990341,2e-06,2,0.116415
0.991862,2e-06,2,0.120171
0.993382,2e-06,2,0.118263
0.994906,2e-06,2,0.118263
0.99643,2e-06,2,0.114624
0.997952,2e-06,2,0.120171
0.999471,2e-06,2,0.111203
1.000993,2e-06,2,0.120171
1.002511,2e-06,2,0.116415
1.004029,2e-06,2,0.112888
1.00555,2e-06,2,0.116415
1.007077,2e-06,2,0.120171
1.008599,2e-06,2,0.116415
1.010121,2e-06,2,0.118263
1.011641,2e-06,2,0.118263
1.013162,2e-06,2,0.120171
1.014692,2e-06,2,0.118263
1.016217,2e-06,2,0.118263
1.017744,2e-06,2,0.118263
1.019265,2e-06,2,0.116415
1.020785,2e-06,2,0.118263
1.022305,2e-06,2,0.120171
1.023833,2e-06,2,0.114624
1.025357,2e-06,2,0.116415
1.026875,2e-06,2,0.116415
1.028396,2e-06,2,0.120171
1.029915,2e-06,2,0.118263
1.03144,2e-06,2,0.118263
1.032964,2e-06,2,0.116415
1.034489,2e-06,2,0.118263
1.036016,2e-06,2,0.118263
1.037537,2e-06,2,0.118263
1.039055,2e-06,2,0.118263
1.040572,2e-06,2,0.114624
1.042097,2e-06,2,0.118263
1.043618,2e-06,2,0.12011
1.045143,2e-06,2,0.116415
1.046663,2e-06,2,0.120171
1.048183,2e-06,2,0.118263
1.049704,2e-06,2,0.120171
1.051232,2e-06,2,0.116415
1.052756,2e-06,2,0.118263
1.054277,2e-06,2,0.109567
1.055796,2e-06,2,0.120171
1.057317,2e-06,2,0.118263
1.05884,2e-06,2,0.118263
1.060366,2e-06,2,0.118263
1.061887,2e-06,2,0.116415
1.063409,2e-06,2,0.118263
1.064932,2e-06,2,0.118263
1.066451,2e-06,2,0.118263
1.067975,2e-06,2,0.118263
1.069494,2e-06,2,0.118263
1.071031,2e-06,2,0.118263
1.072551,2e-06,2,0.118263
1.074069,2e-06,2,0.120171
1.07559,2e-06,2,0.116415
1.077113,2e-06,2,0.112888
1.078637,2e-06,2,0.118263
1.080161,2e-06,2,0.118263
1.081682,2e-06,2,0.118263
1.083203,2e-06,2,0.120171
1.084724,2e-06,2,0.116415
1.086244,2e-06,2,0.120171
1.087767,2e-06,2,0.118263
1.089288,2e-06,2,0.118263
1.090813,2e-06,2,0.118263
1.092335,2e-06,2,0.118263
1.093855,2e-06,2,0.116415
1.095376,2e-06,2,0.118263
1.0969,2e-06,2,0.114624
1.096927,2e-06,1,0.002239
