start,duration,direction,throughput
0.323547,6e-06,0,4.580275
0.323568,6e-06,0,4.708934
0.323768,1e-06,0,0.002587
0.32378,1e-06,0,0.004312
0.323827,6e-06,0,4.735539
0.323845,6e-06,0,4.708934
0.323864,6e-06,0,4.708934
0.323882,6e-06,0,4.708934
0.3239,6e-06,0,4.682627
0.323917,6e-06,0,4.708108
0.323936,6e-06,0,4.682627
0.323953,6e-06,0,4.708934
0.323972,6e-06,0,4.708934
0.323991,6e-06,0,4.682627
0.324009,6e-06,0,4.708934
0.342477,2e-06,1,0.002079
0.365619,2e-06,1,0.002117
0.434243,1e-06,1,0.002646
0.457383,1e-06,1,0.002587
0.52599,1e-06,1,0.002646
0.549124,1e-06,1,0.002646
0.617734,1e-06,1,0.002646
0.640871,1e-06,1,0.002587
0.709465,1e-06,1,0.002587
0.732598,1e-06,1,0.002587
0.801196,1e-06,1,0.002646
0.82433,1e-06,1,0.002587
0.892935,1e-06,1,0.002646
0.916072,2e-06,1,0.002239
0.984685,1e-06,1,0.002587
1.007825,1e-06,1,0.002587
1.076444,1e-06,1,0.002646
1.09958,1e-06,1,0.002646
1.168172,1e-06,1,0.002646
1.191311,1e-06,1,0.002646
1.259912,2e-06,1,0.002239
1.283046,1e-06,1,0.002587
1.351635,1e-06,1,0.002646
1.374774,1e-06,1,0.002646
1.443373,1e-06,1,0.002646
1.466507,1e-06,1,0.002587
1.535089,2e-06,1,0.002425
1.558229,1e-06,1,0.002646
1.62683,1e-06,1,0.002646
1.649967,1e-06,1,0.002587
1.718564,1e-06,1,0.002646
1.741699,1e-06,1,0.002587
1.810289,1e-06,1,0.002646
1.833426,1e-06,1,0.002587
1.902029,1e-06,1,0.002646
1.925165,1e-06,1,0.002646
1.99377,1e-06,1,0.002646
2.016908,1e-06,1,0.002646
2.085505,1e-06,1,0.002646
2.108768,1e-06,1,0.002646
2.177412,1e-06,1,0.002587
2.200556,1e-06,1,0.002587
2.269179,1e-06,1,0.002646
2.292317,1e-06,1,0.002646
2.360917,1e-06,1,0.002587
2.384053,1e-06,1,0.002587
2.452648,1e-06,1,0.002646
2.475785,2e-06,1,0.002376
2.544386,1e-06,1,0.002587
2.567522,1e-06,1,0.002646
2.636125,1e-06,1,0.002587
2.659264,1e-06,1,0.002646
2.727866,1e-06,1,0.002587
2.750999,1e-06,1,0.002646
2.8196,1e-06,1,0.002646
2.842738,1e-06,1,0.002587
2.911338,2e-06,1,0.002283
2.934471,1e-06,1,0.002587
3.00307,1e-06,1,0.002587
3.026212,1e-06,1,0.002646
3.094818,1e-06,1,0.002646
3.117951,1e-06,1,0.002646
3.186549,1e-06,1,0.002646
3.209687,1e-06,1,0.002646
3.278284,1e-06,1,0.002646
3.301422,1e-06,1,0.002587
3.370025,2e-06,1,0.002283
3.393162,1e-06,1,0.002646
3.46175,1e-06,1,0.002646
3.484885,1e-06,1,0.002646
3.553473,1e-06,1,0.002646
3.57661,1e-06,1,0.002646
3.645194,1e-06,1,0.002587
3.668327,1e-06,1,0.002587
3.736924,1e-06,1,0.002646
3.76006,1e-06,1,0.002646
3.82865,1e-06,1,0.002587
3.851788,1e-06,1,0.002646
3.920389,1e-06,1,0.002587
3.94353,1e-06,1,0.002587
4.012123,1e-06,1,0.002587
4.035261,1e-06,1,0.002531
4.103864,1e-06,1,0.002646
4.127004,1e-06,1,0.002646
4.195594,1e-06,1,0.002646
4.218731,1e-06,1,0.002587
4.287325,1e-06,1,0.002587
4.310465,2e-06,1,0.002283
4.379066,1e-06,1,0.002646
4.402202,1e-06,1,0.002587
4.470803,1e-06,1,0.002531
4.493942,1e-06,1,0.002587
4.562533,1e-06,1,0.002646
4.585668,1e-06,1,0.002646
4.654254,1e-06,1,0.002646
4.677392,1e-06,1,0.002646
4.745992,1e-06,1,0.002587
4.769127,1e-06,1,0.002587
4.837728,1e-06,1,0.002587
4.860864,1e-06,1,0.002646
4.929464,1e-06,1,0.002587
4.952601,1e-06,1,0.002587
5.021216,1e-06,1,0.002531
5.044356,1e-06,1,0.002587
5.11295,1e-06,1,0.002531
5.136083,1e-06,1,0.002587
5.204684,1e-06,1,0.002531
5.227823,1e-06,1,0.002587
5.296422,1e-06,1,0.002587
5.319558,1e-06,1,0.002531
5.388223,1e-06,1,0.002587
5.411356,1e-06,1,0.002587
5.479965,1e-06,1,0.002531
5.503103,1e-06,1,0.002587
5.571703,2e-06,1,0.002376
5.594838,2e-06,1,0.002283
5.663439,1e-06,1,0.002646
5.686576,1e-06,1,0.002646
5.755191,2e-06,1,0.002283
5.778324,1e-06,1,0.002587
5.846924,1e-06,1,0.002646
5.87006,1e-06,1,0.002587
5.938666,1e-06,1,0.002587
5.961804,1e-06,1,0.002587
6.030411,1e-06,1,0.002587
6.053546,1e-06,1,0.002646
6.122221,1e-06,1,0.002587
6.145364,1e-06,1,0.002587
6.213975,1e-06,1,0.002587
6.237112,1e-06,1,0.002587
6.305714,1e-06,1,0.002587
6.328851,1e-06,1,0.002587
6.397455,1e-06,1,0.002587
6.420592,1e-06,1,0.002587
6.489194,1e-06,1,0.002531
6.512332,1e-06,1,0.002646
6.58094,1e-06,1,0.002531
6.604077,1e-06,1,0.002587
6.672688,1e-06,1,0.002646
6.695827,1e-06,1,0.002587
6.764439,1e-06,1,0.002646
6.78758,1e-06,1,0.002587
6.856191,1e-06,1,0.002587
6.879328,1e-06,1,0.002646
6.94793,1e-06,1,0.002646
6.971068,1e-06,1,0.002531
7.039675,1e-06,1,0.002587
7.062819,1e-06,1,0.002587
7.131415,1e-06,1,0.002646
7.154552,1e-06,1,0.002531
7.223165,1e-06,1,0.002587
7.246302,1e-06,1,0.002587
7.314907,1e-06,1,0.002646
7.338044,1e-06,1,0.002587
7.406652,1e-06,1,0.002587
7.429794,1e-06,1,0.002587
7.498405,1e-06,1,0.002587
7.521544,1e-06,1,0.002646
7.590149,1e-06,1,0.002646
7.613291,1e-06,1,0.002646
7.681893,1e-06,1,0.002587
7.70503,1e-06,1,0.002587
7.773637,1e-06,1,0.002587
7.796776,1e-06,1,0.002646
7.865381,1e-06,1,0.002646
7.88852,1e-06,1,0.002587
7.95713,1e-06,1,0.002646
7.98027,1e-06,1,0.002587
8.048872,1e-06,1,0.002646
8.072009,1e-06,1,0.002707
8.140594,1e-06,1,0.002646
8.163733,1e-06,1,0.002646
8.232329,1e-06,1,0.002646
8.255468,1e-06,1,0.002646
8.324059,1e-06,1,0.002587
8.347197,2e-06,1,0.002283
