start,duration,H2D,D2H,D2D,Throughput
0.422049,0.018226,1,0,0,7.71808
0.440409,0.018343,1,0,0,7.668894
0.458766,1.9e-05,0,0,0,0
0.458787,1.8e-05,0,0,0,0
0.458807,1.7e-05,0,0,0,0
0.458827,1.8e-05,0,0,0,0
0.458847,1.7e-05,0,0,0,0
0.458866,1.7e-05,0,0,0,0
0.458885,1.6e-05,0,0,0,0
0.458904,1.7e-05,0,0,0,0
0.458923,1.6e-05,0,0,0,0
0.458941,1.7e-05,0,0,0,0
0.458961,1.6e-05,0,0,0,0
0.458979,1.7e-05,0,0,0,0
0.458999,1.6e-05,0,0,0,0
0.459017,1.7e-05,0,0,0,0
0.459037,1.6e-05,0,0,0,0
0.459055,1.7e-05,0,0,0,0
0.459075,1.6e-05,0,0,0,0
0.459092,1.7e-05,0,0,0,0
0.459112,1.6e-05,0,0,0,0
0.45913,1.7e-05,0,0,0,0
0.459149,1.6e-05,0,0,0,0
0.459168,1.7e-05,0,0,0,0
0.459187,1.6e-05,0,0,0,0
0.459206,1.7e-05,0,0,0,0
0.459225,1.6e-05,0,0,0,0
0.459244,1.7e-05,0,0,0,0
0.459264,1.6e-05,0,0,0,0
0.459283,1.7e-05,0,0,0,0
0.459302,1.6e-05,0,0,0,0
0.459321,1.7e-05,0,0,0,0
0.45934,1.6e-05,0,0,0,0
0.459358,1.7e-05,0,0,0,0
0.459378,1.6e-05,0,0,0,0
0.459396,1.7e-05,0,0,0,0
0.459416,1.6e-05,0,0,0,0
0.459434,1.7e-05,0,0,0,0
0.459454,1.6e-05,0,0,0,0
0.459472,1.7e-05,0,0,0,0
0.459493,1.6e-05,0,0,0,0
0.459512,1.7e-05,0,0,0,0
0.459531,1.6e-05,0,0,0,0
0.459551,1.7e-05,0,0,0,0
0.459572,1.6e-05,0,0,0,0
0.459591,1.7e-05,0,0,0,0
0.459611,1.6e-05,0,0,0,0
0.459629,1.7e-05,0,0,0,0
0.45965,1.6e-05,0,0,0,0
0.459669,1.7e-05,0,0,0,0
0.459688,1.6e-05,0,0,0,0
0.459707,1.7e-05,0,0,0,0
0.459727,1.7e-05,0,0,0,0
0.459748,1.8e-05,0,0,0,0
0.459768,1.6e-05,0,0,0,0
0.459788,1.7e-05,0,0,0,0
0.459808,1.6e-05,0,0,0,0
0.459828,1.7e-05,0,0,0,0
0.45985,1.6e-05,0,0,0,0
0.459869,1.8e-05,0,0,0,0
0.459889,1.6e-05,0,0,0,0
0.459909,1.8e-05,0,0,0,0
0.459931,1.7e-05,0,0,0,0
0.45995,1.8e-05,0,0,0,0
0.45997,1.7e-05,0,0,0,0
0.45999,1.8e-05,0,0,0,0
0.460011,1.7e-05,0,0,0,0
0.46003,1.8e-05,0,0,0,0
0.460052,1.7e-05,0,0,0,0
0.460072,1.8e-05,0,0,0,0
0.460094,1.7e-05,0,0,0,0
0.460113,1.8e-05,0,0,0,0
0.460135,1.7e-05,0,0,0,0
0.460155,1.8e-05,0,0,0,0
0.460175,1.7e-05,0,0,0,0
0.460196,1.8e-05,0,0,0,0
0.460218,1.7e-05,0,0,0,0
0.460238,1.8e-05,0,0,0,0
0.460259,1.7e-05,0,0,0,0
0.460278,1.8e-05,0,0,0,0
0.4603,1.7e-05,0,0,0,0
0.46032,1.8e-05,0,0,0,0
0.46034,1.7e-05,0,0,0,0
0.46036,1.8e-05,0,0,0,0
0.460382,1.7e-05,0,0,0,0
0.460402,1.8e-05,0,0,0,0
0.460424,1.7e-05,0,0,0,0
0.460443,1.8e-05,0,0,0,0
0.460464,1.7e-05,0,0,0,0
0.460484,1.8e-05,0,0,0,0
0.460505,1.7e-05,0,0,0,0
0.460525,1.9e-05,0,0,0,0
0.460546,1.7e-05,0,0,0,0
0.460567,1.8e-05,0,0,0,0
0.460588,1.7e-05,0,0,0,0
0.460607,1.9e-05,0,0,0,0
0.460628,1.7e-05,0,0,0,0
0.460648,1.9e-05,0,0,0,0
