start,duration,H2D,D2H,D2D,Throughput
3.760552,0.02596,1,0,0,7.523512
3.786872,0.004432,0,0,0,0
3.791307,0.000247,0,0,0,0
3.791586,0.004428,0,0,0,0
3.796017,0.000228,0,0,0,0
3.796247,0.004426,0,0,0,0
3.800675,0.000245,0,0,0,0
3.800922,0.004426,0,0,0,0
3.805351,0.000214,0,0,0,0
3.805568,0.004427,0,0,0,0
3.809997,0.000245,0,0,0,0
3.810244,0.004427,0,0,0,0
3.814676,0.000227,0,0,0,0
3.814905,0.004426,0,0,0,0
3.819334,0.000245,0,0,0,0
3.819583,0.004427,0,0,0,0
3.824014,0.000228,0,0,0,0
3.824245,0.004427,0,0,0,0
3.828674,0.000237,0,0,0,0
3.828913,0.004427,0,0,0,0
3.833344,0.000225,0,0,0,0
3.833572,0.004428,0,0,0,0
3.838002,0.000261,0,0,0,0
3.838267,0.004427,0,0,0,0
3.842697,0.00025,0,0,0,0
3.842951,0.004427,0,0,0,0
3.847381,0.000231,0,0,0,0
3.847614,0.004427,0,0,0,0
3.852043,0.000229,0,0,0,0
3.852277,0.004427,0,0,0,0
3.856706,0.00028,0,0,0,0
3.856989,0.004427,0,0,0,0
3.861418,0.000225,0,0,0,0
3.861646,0.004428,0,0,0,0
3.866078,0.000225,0,0,0,0
3.866338,2e-06,0,1,0,0.09552
3.867365,0.008365,0,0,0,0
3.875733,2.3e-05,0,0,0,0
3.875775,0.008351,0,0,0,0
3.884128,2.2e-05,0,0,0,0
3.884154,0.008349,0,0,0,0
3.892506,2.1e-05,0,0,0,0
3.892531,0.008359,0,0,0,0
3.900893,2.2e-05,0,0,0,0
3.900918,0.008355,0,0,0,0
3.909275,2.3e-05,0,0,0,0
3.909302,0.008343,0,0,0,0
3.917647,2.2e-05,0,0,0,0
3.917672,0.00835,0,0,0,0
3.926025,2.2e-05,0,0,0,0
3.926049,0.008358,0,0,0,0
3.93441,2.2e-05,0,0,0,0
3.934434,0.008366,0,0,0,0
3.942804,2.2e-05,0,0,0,0
3.942829,0.008351,0,0,0,0
3.951183,2.2e-05,0,0,0,0
3.951207,0.008357,0,0,0,0
3.959569,2.2e-05,0,0,0,0
3.959595,0.008359,0,0,0,0
3.967958,2.2e-05,0,0,0,0
3.967982,0.008354,0,0,0,0
3.976339,2.1e-05,0,0,0,0
3.976363,0.008364,0,0,0,0
3.984729,2.1e-05,0,0,0,0
3.984755,0.008362,0,0,0,0
3.993119,2.1e-05,0,0,0,0
3.993143,0.00836,0,0,0,0
4.001505,2.2e-05,0,0,0,0
4.00153,0.008351,0,0,0,0
4.009884,2.2e-05,0,0,0,0
4.009928,2e-06,0,1,0,0.425747
