==16703== NVPROF is profiling process 16703, command: ./bin/CoMD-cuda -e -x 40 -y 40 -z 40 2>&1 > /dev/null
==16703== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==16703== Profiling application: ./bin/CoMD-cuda -e -x 40 -y 40 -z 40 2>&1 > /dev/null
==16703== Profiling result:
==16703== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","AdvancePosition(SimGpuSt, double)",100,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.190970%,1.164082%,0.323881%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=3, bool=0>(SimGpuSt, AtomList)",101,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.528513%,0.562010%,0.547103%
"Tesla P100-PCIE-12GB (0)","void CompactAtoms<int=0>(SimGpuSt, int, int*)",101,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",1.667446%,2.851804%,1.877462%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=1, bool=0>(SimGpuSt, AtomList)",101,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.422185%,0.478432%,0.450499%
"Tesla P100-PCIE-12GB (0)","emptyNeighborListGpuKernel(SimGpuSt, int)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",4.498774%,4.498774%,4.498774%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int, int*)",101,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",2.430918%,26.386293%,5.666466%
"Tesla P100-PCIE-12GB (0)","updateNAtoms(int*, int*, int)",606,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",4.706651%,26.726503%,6.436078%
"Tesla P100-PCIE-12GB (0)","UpdateBoundaryList(SimGpuSt, AtomList, int, int*, int*)",202,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",2.025262%,16.890597%,3.462730%
"Tesla P100-PCIE-12GB (0)","fill(int*, int, int*, int*)",2020,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",1.708267%,59.568310%,4.574809%
"Tesla P100-PCIE-12GB (0)","ShuffleAtomsData(SimGpuSt, int, int, int*, int, int*)",101,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.276036%,0.540897%,0.341649%
