==12996== NVPROF is profiling process 12996, command: ./bin/CoMD-cuda -e -x 40 -y 40 -z 40 2>&1 > /dev/null
==12996== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==12996== Profiling application: ./bin/CoMD-cuda -e -x 40 -y 40 -z 40 2>&1 > /dev/null
==12996== Profiling result:
==12996== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","AdvancePosition(SimGpuSt, double)",100,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.019079%,0.026748%,0.022591%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=3, bool=0>(SimGpuSt, AtomList)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.216212%,0.229024%,0.225418%
"Tesla P100-PCIE-12GB (0)","void CompactAtoms<int=0>(SimGpuSt, int, int*)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.053549%,0.063465%,0.057778%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=1, bool=0>(SimGpuSt, AtomList)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.101472%,0.112596%,0.109197%
"Tesla P100-PCIE-12GB (0)","emptyNeighborListGpuKernel(SimGpuSt, int)",1,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.200222%,0.200222%,0.200222%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int, int*)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.183300%,0.839220%,0.366199%
"Tesla P100-PCIE-12GB (0)","UpdateBoundaryList(SimGpuSt, AtomList, int, int*, int*)",202,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.308383%,0.767697%,0.464559%
"Tesla P100-PCIE-12GB (0)","updateNAtoms(int*, int*, int)",606,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.282281%,0.411009%,0.365080%
"Tesla P100-PCIE-12GB (0)","fill(int*, int, int*, int*)",2020,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.018683%,0.087943%,0.052720%
"Tesla P100-PCIE-12GB (0)","ShuffleAtomsData(SimGpuSt, int, int, int*, int, int*)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.062025%,0.077722%,0.071304%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int*, int*)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.269875%,0.575286%,0.381737%
"Tesla P100-PCIE-12GB (0)","UpdateAtomList(SimGpuSt, AtomList, int, int*)",101,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.350011%,0.809415%,0.587438%
