power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
29.05 W, 25 MiB, 0 %, 0 %
31.73 W, 279 MiB, 4 %, 0 %
31.73 W, 279 MiB, 4 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.98 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 1 %, 0 %
31.73 W, 279 MiB, 1 %, 0 %
31.73 W, 279 MiB, 1 %, 0 %
32.70 W, 279 MiB, 1 %, 0 %
37.58 W, 279 MiB, 1 %, 0 %
2.0478756427764893
