power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
23.94 W, 0 MiB, 0 %, 0 %
23.94 W, 0 MiB, 0 %, 0 %
23.94 W, 0 MiB, 0 %, 0 %
23.94 W, 18 MiB, 0 %, 0 %
32.95 W, 1409 MiB, 5 %, 0 %
47.54 W, 1409 MiB, 5 %, 0 %
61.40 W, 1409 MiB, 86 %, 9 %
60.91 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
60.67 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.42 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.16 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.16 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
61.40 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.67 W, 1409 MiB, 100 %, 27 %
60.42 W, 1409 MiB, 100 %, 27 %
60.67 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
60.67 W, 1409 MiB, 100 %, 27 %
60.91 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.15 W, 1409 MiB, 100 %, 27 %
61.64 W, 1409 MiB, 100 %, 27 %
