power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
31.25 W, 263 MiB, 0 %, 0 %
70.61 W, 353 MiB, 3 %, 0 %
70.37 W, 353 MiB, 97 %, 62 %
70.85 W, 353 MiB, 97 %, 62 %
71.10 W, 353 MiB, 97 %, 62 %
70.85 W, 353 MiB, 98 %, 62 %
70.85 W, 353 MiB, 98 %, 62 %
70.85 W, 353 MiB, 97 %, 62 %
70.85 W, 353 MiB, 97 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
70.85 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 97 %, 62 %
71.34 W, 353 MiB, 97 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.31 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
72.31 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 97 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 97 %, 62 %
71.83 W, 353 MiB, 97 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
72.31 W, 353 MiB, 98 %, 62 %
72.07 W, 353 MiB, 98 %, 62 %
71.83 W, 353 MiB, 98 %, 62 %
41.96 W, 263 MiB, 98 %, 62 %
9.582010507583618
