power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
31.25 W, 263 MiB, 0 %, 0 %
31.98 W, 291 MiB, 7 %, 0 %
32.22 W, 291 MiB, 7 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
31.97 W, 291 MiB, 0 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.22 W, 5415 MiB, 0 %, 0 %
31.98 W, 5415 MiB, 0 %, 0 %
32.46 W, 5415 MiB, 0 %, 0 %
33.44 W, 5415 MiB, 37 %, 1 %
87.07 W, 5415 MiB, 37 %, 1 %
87.79 W, 5415 MiB, 87 %, 37 %
87.55 W, 5415 MiB, 99 %, 76 %
92.17 W, 5415 MiB, 99 %, 76 %
77.14 W, 5415 MiB, 100 %, 81 %
92.17 W, 5415 MiB, 100 %, 81 %
89.50 W, 5415 MiB, 99 %, 80 %
92.42 W, 5415 MiB, 99 %, 76 %
90.96 W, 5415 MiB, 99 %, 76 %
92.42 W, 5415 MiB, 99 %, 76 %
91.20 W, 5415 MiB, 100 %, 81 %
92.42 W, 5415 MiB, 100 %, 81 %
91.20 W, 5415 MiB, 99 %, 80 %
92.17 W, 5415 MiB, 99 %, 80 %
91.20 W, 5415 MiB, 99 %, 77 %
91.69 W, 5415 MiB, 99 %, 76 %
90.47 W, 5415 MiB, 99 %, 76 %
90.71 W, 5415 MiB, 100 %, 81 %
88.77 W, 5415 MiB, 100 %, 81 %
86.34 W, 5415 MiB, 99 %, 80 %
92.90 W, 5415 MiB, 99 %, 77 %
77.14 W, 5415 MiB, 99 %, 77 %
92.90 W, 5415 MiB, 99 %, 76 %
91.44 W, 5415 MiB, 100 %, 80 %
92.90 W, 5415 MiB, 100 %, 80 %
91.44 W, 5415 MiB, 99 %, 80 %
92.66 W, 5415 MiB, 99 %, 80 %
91.20 W, 5415 MiB, 99 %, 77 %
92.90 W, 5415 MiB, 99 %, 76 %
91.20 W, 5415 MiB, 99 %, 76 %
92.42 W, 5415 MiB, 100 %, 80 %
90.96 W, 5415 MiB, 99 %, 80 %
91.93 W, 5415 MiB, 99 %, 80 %
90.47 W, 5415 MiB, 99 %, 77 %
89.01 W, 5415 MiB, 99 %, 77 %
93.15 W, 5415 MiB, 99 %, 76 %
81.53 W, 5415 MiB, 100 %, 80 %
93.15 W, 5415 MiB, 100 %, 80 %
