power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 61 MiB, 1 %, 0 %
55.55 W, 315 MiB, 1 %, 0 %
54.60 W, 315 MiB, 19 %, 2 %
52.90 W, 315 MiB, 19 %, 2 %
56.55 W, 315 MiB, 26 %, 3 %
56.04 W, 315 MiB, 25 %, 3 %
57.26 W, 315 MiB, 25 %, 3 %
53.14 W, 315 MiB, 26 %, 3 %
54.12 W, 315 MiB, 26 %, 3 %
54.85 W, 315 MiB, 26 %, 3 %
53.38 W, 315 MiB, 27 %, 3 %
53.63 W, 315 MiB, 27 %, 3 %
53.64 W, 315 MiB, 26 %, 3 %
53.63 W, 315 MiB, 26 %, 3 %
56.07 W, 315 MiB, 26 %, 3 %
55.82 W, 315 MiB, 26 %, 3 %
54.85 W, 315 MiB, 26 %, 3 %
50.95 W, 315 MiB, 26 %, 3 %
51.44 W, 315 MiB, 26 %, 3 %
54.12 W, 315 MiB, 26 %, 3 %
54.61 W, 315 MiB, 26 %, 3 %
53.38 W, 315 MiB, 26 %, 3 %
48.76 W, 315 MiB, 26 %, 3 %
49.49 W, 315 MiB, 26 %, 3 %
50.47 W, 315 MiB, 26 %, 3 %
50.71 W, 315 MiB, 25 %, 3 %
50.74 W, 315 MiB, 26 %, 3 %
47.56 W, 315 MiB, 26 %, 3 %
46.83 W, 315 MiB, 25 %, 3 %
57.51 W, 315 MiB, 25 %, 3 %
56.80 W, 315 MiB, 25 %, 3 %
57.28 W, 315 MiB, 25 %, 3 %
57.26 W, 315 MiB, 25 %, 3 %
57.04 W, 315 MiB, 25 %, 3 %
56.28 W, 315 MiB, 25 %, 3 %
57.77 W, 315 MiB, 25 %, 3 %
55.58 W, 315 MiB, 25 %, 3 %
56.28 W, 315 MiB, 26 %, 3 %
51.96 W, 315 MiB, 26 %, 3 %
50.73 W, 315 MiB, 27 %, 3 %
51.69 W, 315 MiB, 27 %, 3 %
