power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.67 W, 0 MiB, 0 %, 0 %
24.66 W, 10 MiB, 0 %, 0 %
24.67 W, 10 MiB, 0 %, 0 %
32.22 W, 61 MiB, 1 %, 0 %
67.69 W, 1463 MiB, 1 %, 0 %
125.47 W, 1463 MiB, 77 %, 12 %
125.71 W, 1463 MiB, 77 %, 12 %
125.95 W, 1463 MiB, 100 %, 37 %
126.19 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 37 %
126.68 W, 1463 MiB, 100 %, 37 %
126.68 W, 1463 MiB, 100 %, 37 %
126.68 W, 1463 MiB, 100 %, 37 %
125.71 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 36 %
126.44 W, 1463 MiB, 100 %, 36 %
126.68 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.68 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
124.98 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 36 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
126.44 W, 1463 MiB, 100 %, 37 %
126.68 W, 1463 MiB, 100 %, 35 %
126.92 W, 1463 MiB, 100 %, 35 %
126.92 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.41 W, 1463 MiB, 100 %, 37 %
126.19 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 36 %
126.92 W, 1463 MiB, 100 %, 37 %
126.92 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
127.16 W, 1463 MiB, 100 %, 37 %
124.98 W, 1463 MiB, 100 %, 37 %
