power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.68 W, 0 MiB, 0 %, 0 %
23.69 W, 12 MiB, 0 %, 0 %
32.22 W, 1031 MiB, 0 %, 0 %
55.58 W, 1031 MiB, 47 %, 8 %
54.61 W, 1031 MiB, 47 %, 8 %
49.74 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.74 W, 1031 MiB, 100 %, 26 %
49.00 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.98 W, 1031 MiB, 100 %, 26 %
49.74 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.74 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.25 W, 1031 MiB, 100 %, 26 %
49.25 W, 1031 MiB, 100 %, 26 %
49.25 W, 1031 MiB, 100 %, 26 %
49.00 W, 1031 MiB, 100 %, 26 %
49.25 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 26 %
49.49 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.49 W, 1031 MiB, 100 %, 26 %
49.25 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.49 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.49 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.25 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.52 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 25 %
48.52 W, 1031 MiB, 100 %, 25 %
48.52 W, 1031 MiB, 100 %, 25 %
49.00 W, 1031 MiB, 100 %, 25 %
48.76 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.76 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.52 W, 1031 MiB, 100 %, 24 %
48.27 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.52 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
47.78 W, 1031 MiB, 100 %, 23 %
47.78 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
47.54 W, 1031 MiB, 100 %, 23 %
47.54 W, 1031 MiB, 100 %, 23 %
48.03 W, 1031 MiB, 100 %, 23 %
48.27 W, 1031 MiB, 100 %, 23 %
