power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
28.81 W, 25 MiB, 0 %, 0 %
31.73 W, 279 MiB, 4 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.97 W, 279 MiB, 0 %, 0 %
31.97 W, 279 MiB, 0 %, 0 %
31.97 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.97 W, 279 MiB, 0 %, 0 %
31.98 W, 279 MiB, 0 %, 0 %
31.98 W, 279 MiB, 0 %, 0 %
31.97 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 0 %, 0 %
31.73 W, 279 MiB, 1 %, 0 %
31.97 W, 279 MiB, 1 %, 0 %
32.22 W, 279 MiB, 1 %, 0 %
33.19 W, 279 MiB, 1 %, 0 %
33.92 W, 0 MiB, 15 %, 7 %
2.0001094341278076
