power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
28.07 W, 23 MiB, 0 %, 0 %
47.78 W, 377 MiB, 33 %, 2 %
49.49 W, 377 MiB, 33 %, 2 %
49.49 W, 377 MiB, 100 %, 10 %
49.74 W, 377 MiB, 100 %, 10 %
50.22 W, 377 MiB, 100 %, 10 %
49.98 W, 377 MiB, 100 %, 10 %
50.47 W, 377 MiB, 100 %, 10 %
50.22 W, 377 MiB, 100 %, 11 %
50.71 W, 377 MiB, 100 %, 12 %
50.47 W, 377 MiB, 100 %, 12 %
50.47 W, 377 MiB, 100 %, 13 %
49.98 W, 377 MiB, 100 %, 13 %
49.49 W, 377 MiB, 100 %, 13 %
49.25 W, 377 MiB, 100 %, 12 %
49.00 W, 377 MiB, 100 %, 12 %
49.00 W, 377 MiB, 100 %, 12 %
48.76 W, 377 MiB, 100 %, 11 %
48.52 W, 377 MiB, 100 %, 11 %
48.27 W, 377 MiB, 100 %, 11 %
48.27 W, 377 MiB, 100 %, 11 %
48.03 W, 377 MiB, 100 %, 11 %
47.78 W, 377 MiB, 100 %, 11 %
47.30 W, 377 MiB, 100 %, 11 %
47.05 W, 377 MiB, 100 %, 11 %
46.57 W, 377 MiB, 100 %, 10 %
46.59 W, 377 MiB, 100 %, 10 %
46.32 W, 377 MiB, 100 %, 10 %
46.10 W, 377 MiB, 100 %, 10 %
45.61 W, 377 MiB, 100 %, 9 %
45.61 W, 377 MiB, 100 %, 9 %
45.61 W, 377 MiB, 100 %, 9 %
45.37 W, 377 MiB, 100 %, 9 %
45.12 W, 377 MiB, 100 %, 9 %
44.65 W, 377 MiB, 100 %, 9 %
44.64 W, 377 MiB, 100 %, 8 %
44.39 W, 377 MiB, 100 %, 8 %
44.15 W, 377 MiB, 100 %, 8 %
43.67 W, 377 MiB, 100 %, 8 %
43.42 W, 377 MiB, 100 %, 8 %
43.18 W, 377 MiB, 100 %, 8 %
42.94 W, 377 MiB, 100 %, 7 %
42.45 W, 377 MiB, 100 %, 7 %
42.21 W, 377 MiB, 100 %, 7 %
41.96 W, 377 MiB, 100 %, 7 %
41.96 W, 377 MiB, 100 %, 7 %
41.72 W, 377 MiB, 100 %, 6 %
41.47 W, 377 MiB, 100 %, 6 %
40.99 W, 377 MiB, 100 %, 6 %
40.74 W, 377 MiB, 100 %, 6 %
40.50 W, 377 MiB, 100 %, 6 %
40.25 W, 377 MiB, 100 %, 6 %
40.01 W, 377 MiB, 100 %, 6 %
39.52 W, 377 MiB, 100 %, 5 %
39.03 W, 377 MiB, 100 %, 5 %
38.79 W, 377 MiB, 100 %, 5 %
38.55 W, 377 MiB, 100 %, 4 %
37.81 W, 377 MiB, 100 %, 4 %
38.06 W, 377 MiB, 100 %, 4 %
38.06 W, 377 MiB, 100 %, 4 %
37.57 W, 377 MiB, 100 %, 4 %
37.33 W, 377 MiB, 100 %, 3 %
37.08 W, 377 MiB, 100 %, 3 %
36.61 W, 377 MiB, 100 %, 3 %
36.12 W, 377 MiB, 100 %, 3 %
35.88 W, 377 MiB, 100 %, 3 %
35.63 W, 377 MiB, 100 %, 2 %
34.90 W, 377 MiB, 100 %, 2 %
34.17 W, 377 MiB, 100 %, 2 %
33.68 W, 377 MiB, 100 %, 2 %
32.70 W, 377 MiB, 100 %, 1 %
32.95 W, 0 MiB, 100 %, 1 %
7.502106428146362
