power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 263 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
32.22 W, 265 MiB, 55 %, 0 %
31.73 W, 265 MiB, 55 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.98 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.98 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.98 W, 265 MiB, 62 %, 0 %
31.97 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.97 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.98 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.97 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.98 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.97 W, 265 MiB, 62 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
31.73 W, 265 MiB, 61 %, 0 %
7.121183633804321
