power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.69 W, 18 MiB, 0 %, 0 %
31.25 W, 393 MiB, 0 %, 0 %
31.98 W, 393 MiB, 46 %, 0 %
32.71 W, 393 MiB, 100 %, 0 %
32.70 W, 393 MiB, 100 %, 0 %
32.70 W, 393 MiB, 100 %, 0 %
32.70 W, 393 MiB, 100 %, 0 %
32.95 W, 393 MiB, 100 %, 0 %
32.46 W, 393 MiB, 100 %, 0 %
31.98 W, 393 MiB, 100 %, 0 %
31.73 W, 271 MiB, 64 %, 0 %
31.73 W, 271 MiB, 0 %, 0 %
31.73 W, 271 MiB, 0 %, 0 %
31.73 W, 271 MiB, 0 %, 0 %
31.73 W, 271 MiB, 0 %, 0 %
2.277902841567993
