power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 18 MiB, 0 %, 0 %
32.71 W, 755 MiB, 0 %, 0 %
63.10 W, 755 MiB, 78 %, 17 %
65.05 W, 755 MiB, 78 %, 17 %
61.88 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 31 %
64.57 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 30 %
65.51 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 30 %
64.81 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
64.57 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
65.26 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
64.32 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
64.57 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
64.32 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
64.32 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
64.32 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
64.32 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
62.86 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
62.86 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
62.62 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
62.86 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
62.86 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.83 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
62.62 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
62.62 W, 755 MiB, 100 %, 31 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
63.10 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 30 %
64.08 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 31 %
63.83 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.35 W, 755 MiB, 100 %, 30 %
62.86 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
64.08 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.10 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 30 %
63.59 W, 755 MiB, 100 %, 31 %
63.35 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
63.59 W, 755 MiB, 100 %, 31 %
