power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
31.25 W, 63 MiB, 0 %, 0 %
32.47 W, 291 MiB, 7 %, 0 %
32.22 W, 291 MiB, 7 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.22 W, 291 MiB, 0 %, 0 %
32.46 W, 291 MiB, 0 %, 0 %
32.47 W, 291 MiB, 0 %, 0 %
32.47 W, 291 MiB, 0 %, 0 %
32.47 W, 291 MiB, 0 %, 0 %
32.47 W, 291 MiB, 0 %, 0 %
32.46 W, 291 MiB, 0 %, 0 %
32.46 W, 291 MiB, 0 %, 0 %
32.47 W, 7351 MiB, 0 %, 0 %
32.22 W, 7351 MiB, 0 %, 0 %
32.46 W, 7351 MiB, 0 %, 0 %
32.70 W, 7351 MiB, 0 %, 0 %
33.44 W, 7351 MiB, 4 %, 0 %
33.44 W, 7351 MiB, 79 %, 2 %
91.20 W, 7351 MiB, 79 %, 2 %
91.44 W, 7351 MiB, 91 %, 51 %
89.74 W, 7351 MiB, 100 %, 78 %
92.42 W, 7351 MiB, 100 %, 78 %
86.09 W, 7351 MiB, 98 %, 79 %
90.71 W, 7351 MiB, 98 %, 79 %
92.42 W, 7351 MiB, 100 %, 76 %
89.25 W, 7351 MiB, 98 %, 82 %
90.96 W, 7351 MiB, 98 %, 82 %
92.42 W, 7351 MiB, 98 %, 72 %
89.74 W, 7351 MiB, 100 %, 84 %
87.12 W, 7351 MiB, 100 %, 84 %
92.66 W, 7351 MiB, 97 %, 72 %
90.47 W, 7351 MiB, 97 %, 72 %
74.75 W, 7351 MiB, 100 %, 82 %
92.42 W, 7351 MiB, 98 %, 75 %
90.96 W, 7351 MiB, 98 %, 75 %
72.80 W, 7351 MiB, 100 %, 80 %
92.66 W, 7351 MiB, 98 %, 77 %
90.71 W, 7351 MiB, 98 %, 77 %
78.85 W, 7351 MiB, 100 %, 78 %
92.66 W, 7351 MiB, 100 %, 78 %
90.96 W, 7351 MiB, 98 %, 79 %
84.92 W, 7351 MiB, 100 %, 76 %
92.90 W, 7351 MiB, 100 %, 76 %
91.20 W, 7351 MiB, 98 %, 82 %
87.07 W, 7351 MiB, 98 %, 82 %
92.90 W, 7351 MiB, 98 %, 72 %
91.20 W, 7351 MiB, 100 %, 84 %
88.53 W, 7351 MiB, 100 %, 84 %
92.90 W, 7351 MiB, 98 %, 73 %
91.20 W, 7351 MiB, 100 %, 82 %
89.74 W, 7351 MiB, 100 %, 82 %
92.90 W, 7351 MiB, 98 %, 75 %
91.20 W, 7351 MiB, 98 %, 75 %
90.71 W, 7351 MiB, 100 %, 80 %
93.15 W, 7351 MiB, 98 %, 77 %
91.20 W, 7351 MiB, 98 %, 77 %
90.96 W, 7351 MiB, 100 %, 77 %
92.90 W, 7351 MiB, 98 %, 79 %
91.20 W, 7351 MiB, 98 %, 79 %
91.44 W, 7351 MiB, 100 %, 75 %
93.15 W, 7351 MiB, 100 %, 75 %
91.20 W, 7351 MiB, 99 %, 82 %
92.17 W, 7351 MiB, 98 %, 71 %
93.15 W, 7351 MiB, 98 %, 71 %
91.44 W, 7351 MiB, 100 %, 84 %
92.17 W, 7351 MiB, 100 %, 84 %
92.90 W, 7351 MiB, 98 %, 73 %
91.20 W, 7351 MiB, 100 %, 82 %
92.66 W, 7351 MiB, 100 %, 82 %
92.90 W, 7351 MiB, 98 %, 75 %
91.20 W, 7351 MiB, 100 %, 80 %
92.42 W, 7351 MiB, 100 %, 80 %
93.39 W, 7351 MiB, 98 %, 77 %
91.20 W, 7351 MiB, 98 %, 77 %
92.90 W, 7351 MiB, 100 %, 78 %
93.39 W, 7351 MiB, 98 %, 79 %
91.44 W, 7351 MiB, 98 %, 79 %
93.15 W, 7351 MiB, 100 %, 76 %
93.15 W, 7351 MiB, 98 %, 81 %
91.44 W, 7351 MiB, 98 %, 81 %
93.15 W, 7351 MiB, 98 %, 71 %
93.15 W, 7351 MiB, 98 %, 71 %
91.44 W, 7351 MiB, 100 %, 84 %
93.15 W, 7351 MiB, 98 %, 72 %
93.15 W, 7351 MiB, 98 %, 72 %
91.69 W, 7351 MiB, 100 %, 82 %
