power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 63 MiB, 0 %, 0 %
34.41 W, 511 MiB, 3 %, 0 %
34.66 W, 383 MiB, 83 %, 6 %
34.41 W, 383 MiB, 83 %, 6 %
33.68 W, 383 MiB, 75 %, 5 %
33.92 W, 383 MiB, 54 %, 4 %
34.41 W, 383 MiB, 54 %, 4 %
34.17 W, 383 MiB, 46 %, 3 %
33.20 W, 383 MiB, 46 %, 3 %
33.19 W, 383 MiB, 41 %, 3 %
34.41 W, 383 MiB, 36 %, 3 %
34.17 W, 383 MiB, 36 %, 3 %
34.66 W, 383 MiB, 34 %, 3 %
33.19 W, 383 MiB, 33 %, 3 %
34.41 W, 383 MiB, 33 %, 3 %
34.41 W, 383 MiB, 29 %, 2 %
34.17 W, 383 MiB, 29 %, 2 %
34.90 W, 383 MiB, 28 %, 2 %
32.70 W, 383 MiB, 29 %, 2 %
33.68 W, 383 MiB, 29 %, 2 %
32.70 W, 383 MiB, 26 %, 2 %
34.90 W, 383 MiB, 26 %, 2 %
34.17 W, 383 MiB, 26 %, 2 %
33.68 W, 383 MiB, 26 %, 2 %
33.68 W, 383 MiB, 26 %, 2 %
33.92 W, 383 MiB, 24 %, 2 %
34.17 W, 383 MiB, 26 %, 2 %
35.62 W, 511 MiB, 26 %, 2 %
32.70 W, 383 MiB, 24 %, 2 %
33.68 W, 383 MiB, 23 %, 2 %
35.15 W, 383 MiB, 23 %, 2 %
33.19 W, 383 MiB, 21 %, 2 %
35.88 W, 383 MiB, 21 %, 2 %
33.19 W, 383 MiB, 22 %, 2 %
32.46 W, 383 MiB, 23 %, 2 %
35.15 W, 383 MiB, 23 %, 2 %
33.93 W, 383 MiB, 20 %, 2 %
32.95 W, 383 MiB, 20 %, 2 %
32.70 W, 383 MiB, 20 %, 2 %
32.47 W, 383 MiB, 20 %, 2 %
32.46 W, 383 MiB, 20 %, 2 %
32.47 W, 383 MiB, 20 %, 2 %
32.47 W, 383 MiB, 20 %, 2 %
32.46 W, 383 MiB, 20 %, 2 %
32.46 W, 383 MiB, 19 %, 2 %
32.46 W, 383 MiB, 19 %, 2 %
32.70 W, 383 MiB, 18 %, 2 %
33.68 W, 383 MiB, 20 %, 2 %
34.90 W, 383 MiB, 20 %, 2 %
35.88 W, 513 MiB, 16 %, 2 %
32.71 W, 383 MiB, 20 %, 2 %
33.44 W, 383 MiB, 20 %, 2 %
36.11 W, 383 MiB, 17 %, 2 %
32.46 W, 383 MiB, 17 %, 2 %
33.92 W, 383 MiB, 18 %, 2 %
36.61 W, 513 MiB, 20 %, 2 %
32.95 W, 383 MiB, 20 %, 2 %
36.12 W, 383 MiB, 17 %, 2 %
32.70 W, 383 MiB, 18 %, 2 %
36.37 W, 383 MiB, 18 %, 2 %
32.70 W, 383 MiB, 17 %, 2 %
35.88 W, 383 MiB, 17 %, 2 %
32.95 W, 383 MiB, 17 %, 2 %
37.08 W, 513 MiB, 18 %, 2 %
33.68 W, 383 MiB, 18 %, 2 %
32.47 W, 383 MiB, 18 %, 2 %
36.12 W, 383 MiB, 18 %, 2 %
32.95 W, 383 MiB, 18 %, 2 %
32.22 W, 383 MiB, 15 %, 2 %
35.39 W, 383 MiB, 15 %, 2 %
32.95 W, 383 MiB, 16 %, 2 %
32.46 W, 383 MiB, 17 %, 2 %
36.61 W, 383 MiB, 17 %, 2 %
