power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
29.05 W, 25 MiB, 0 %, 0 %
65.75 W, 311 MiB, 5 %, 0 %
64.32 W, 311 MiB, 100 %, 35 %
64.08 W, 311 MiB, 100 %, 35 %
64.08 W, 311 MiB, 100 %, 34 %
63.83 W, 311 MiB, 100 %, 34 %
63.83 W, 311 MiB, 100 %, 33 %
64.32 W, 311 MiB, 100 %, 33 %
63.35 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.59 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
63.35 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.59 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
63.83 W, 311 MiB, 100 %, 33 %
64.08 W, 311 MiB, 100 %, 33 %
3.739989995956421
