time,power,memory Used,u_gpu,u_memory
0.0,23.69,0.0,0.0,0.0
0.09193682670593262,23.45,18.0,0.0,0.0
0.27581048011779785,23.69,0.0,0.0,0.0
0.36774730682373047,23.45,18.0,0.0,0.0
0.4596841335296631,23.69,0.0,0.0,0.0
0.5516209602355957,23.45,18.0,0.0,0.0
0.6435577869415283,23.69,0.0,0.0,0.0
0.7354946136474609,23.45,18.0,0.0,0.0
0.8274314403533936,23.69,0.0,0.0,0.0
0.9193682670593262,23.45,18.0,0.0,0.0
1.0113050937652588,23.69,0.0,0.0,0.0
1.1032419204711914,23.45,18.0,0.0,0.0
1.195178747177124,23.69,0.0,0.0,0.0
1.2871155738830566,23.45,18.0,0.0,0.0
1.3790524005889893,23.69,0.0,0.0,0.0
1.4709892272949219,23.45,18.0,0.0,0.0
1.5629260540008545,23.69,0.0,0.0,0.0
1.654862880706787,23.45,18.0,0.0,0.0
1.7467997074127197,23.69,0.0,0.0,0.0
1.8387365341186523,23.45,18.0,0.0,0.0
1.930673360824585,23.69,0.0,0.0,0.0
2.0226101875305176,23.45,18.0,0.0,0.0
2.11454701423645,23.69,0.0,0.0,0.0
2.206483840942383,23.45,18.0,0.0,0.0
2.2984206676483154,23.69,0.0,0.0,0.0
2.390357494354248,23.45,18.0,0.0,0.0
2.4822943210601807,23.69,0.0,0.0,0.0
2.5742311477661133,23.45,18.0,0.0,0.0
2.666167974472046,23.69,0.0,0.0,0.0
2.7581048011779785,23.45,18.0,0.0,0.0
2.850041627883911,23.69,0.0,0.0,0.0
2.9419784545898438,23.45,18.0,0.0,0.0
3.0339152812957764,23.69,0.0,0.0,0.0
3.125852108001709,23.45,18.0,0.0,0.0
3.2177889347076416,23.69,0.0,0.0,0.0
3.309725761413574,23.45,18.0,0.0,0.0
3.401662588119507,23.69,0.0,0.0,0.0
3.4935994148254395,23.45,18.0,0.0,0.0
3.585536241531372,23.69,0.0,0.0,0.0
3.6774730682373047,23.45,18.0,0.0,0.0
3.7694098949432373,23.69,0.0,0.0,0.0
3.86134672164917,23.45,18.0,0.0,0.0
3.9532835483551025,23.69,0.0,0.0,0.0
4.045220375061035,23.45,18.0,0.0,0.0
4.137157201766968,23.69,0.0,0.0,0.0
4.2290940284729,23.45,18.0,0.0,0.0
4.321030855178833,23.69,0.0,0.0,0.0
4.412967681884766,23.45,18.0,0.0,0.0
