power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 61 MiB, 0 %, 0 %
31.73 W, 777 MiB, 3 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.98 W, 777 MiB, 0 %, 0 %
31.98 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.97 W, 777 MiB, 0 %, 0 %
31.98 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.98 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
31.98 W, 777 MiB, 0 %, 0 %
31.73 W, 777 MiB, 0 %, 0 %
38.06 W, 777 MiB, 23 %, 1 %
2.545008420944214
