power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 18 MiB, 0 %, 0 %
31.49 W, 461 MiB, 1 %, 0 %
31.73 W, 461 MiB, 16 %, 1 %
31.73 W, 461 MiB, 16 %, 1 %
31.73 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.98 W, 461 MiB, 0 %, 0 %
31.97 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.98 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
31.73 W, 461 MiB, 0 %, 0 %
1.6239604949951172
