power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
28.56 W, 25 MiB, 0 %, 0 %
69.15 W, 353 MiB, 24 %, 13 %
70.37 W, 353 MiB, 24 %, 13 %
70.61 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
70.61 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
71.10 W, 353 MiB, 98 %, 62 %
70.85 W, 353 MiB, 98 %, 62 %
70.61 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
70.61 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
71.58 W, 353 MiB, 98 %, 62 %
71.34 W, 353 MiB, 98 %, 62 %
2.0582664012908936
