power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.44 W, 0 MiB, 0 %, 0 %
30.27 W, 61 MiB, 0 %, 0 %
37.08 W, 281 MiB, 0 %, 0 %
37.33 W, 281 MiB, 81 %, 2 %
37.57 W, 281 MiB, 100 %, 3 %
37.57 W, 281 MiB, 100 %, 3 %
37.57 W, 281 MiB, 100 %, 3 %
37.33 W, 281 MiB, 100 %, 3 %
0.79522705078125
