power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
31.25 W, 263 MiB, 0 %, 0 %
31.98 W, 291 MiB, 0 %, 0 %
31.98 W, 291 MiB, 7 %, 0 %
32.22 W, 1899 MiB, 0 %, 0 %
33.19 W, 1899 MiB, 0 %, 0 %
90.96 W, 1899 MiB, 47 %, 19 %
83.46 W, 1899 MiB, 47 %, 19 %
88.77 W, 1899 MiB, 98 %, 75 %
88.53 W, 1899 MiB, 99 %, 78 %
90.47 W, 1899 MiB, 99 %, 78 %
90.96 W, 1899 MiB, 99 %, 76 %
90.47 W, 1899 MiB, 99 %, 77 %
91.93 W, 1899 MiB, 99 %, 77 %
85.89 W, 1899 MiB, 98 %, 76 %
89.74 W, 1899 MiB, 98 %, 76 %
89.50 W, 1899 MiB, 99 %, 77 %
90.47 W, 1899 MiB, 98 %, 76 %
90.96 W, 1899 MiB, 98 %, 76 %
90.71 W, 1899 MiB, 99 %, 77 %
91.93 W, 1899 MiB, 99 %, 76 %
85.36 W, 1899 MiB, 99 %, 76 %
89.25 W, 1899 MiB, 99 %, 76 %
88.04 W, 1899 MiB, 99 %, 76 %
90.47 W, 1899 MiB, 99 %, 76 %
90.47 W, 1899 MiB, 99 %, 76 %
90.96 W, 1899 MiB, 99 %, 76 %
91.69 W, 1899 MiB, 99 %, 76 %
91.20 W, 1899 MiB, 99 %, 76 %
92.17 W, 1899 MiB, 99 %, 76 %
85.65 W, 1899 MiB, 99 %, 76 %
89.50 W, 1899 MiB, 99 %, 76 %
88.28 W, 1899 MiB, 99 %, 76 %
90.23 W, 1899 MiB, 99 %, 76 %
89.74 W, 1899 MiB, 99 %, 76 %
90.96 W, 1899 MiB, 99 %, 76 %
91.20 W, 1899 MiB, 99 %, 76 %
90.96 W, 1899 MiB, 99 %, 76 %
92.17 W, 1899 MiB, 99 %, 76 %
88.57 W, 1899 MiB, 99 %, 76 %
92.66 W, 1899 MiB, 99 %, 75 %
87.07 W, 1899 MiB, 99 %, 77 %
89.50 W, 1899 MiB, 99 %, 77 %
87.31 W, 1899 MiB, 99 %, 75 %
89.98 W, 1899 MiB, 99 %, 75 %
90.47 W, 1899 MiB, 99 %, 76 %
90.71 W, 1899 MiB, 99 %, 75 %
91.44 W, 1899 MiB, 99 %, 75 %
90.96 W, 1899 MiB, 99 %, 77 %
91.93 W, 1899 MiB, 99 %, 75 %
82.24 W, 1899 MiB, 99 %, 75 %
92.66 W, 1899 MiB, 99 %, 77 %
85.89 W, 1899 MiB, 99 %, 77 %
89.74 W, 1899 MiB, 99 %, 75 %
88.04 W, 1899 MiB, 99 %, 77 %
90.47 W, 1899 MiB, 99 %, 77 %
90.71 W, 1899 MiB, 99 %, 75 %
90.71 W, 1899 MiB, 99 %, 78 %
90.96 W, 1899 MiB, 99 %, 78 %
91.20 W, 1899 MiB, 98 %, 74 %
91.93 W, 1899 MiB, 98 %, 74 %
82.73 W, 1899 MiB, 99 %, 77 %
92.42 W, 1899 MiB, 98 %, 74 %
85.89 W, 1899 MiB, 98 %, 74 %
89.98 W, 1899 MiB, 99 %, 77 %
88.77 W, 1899 MiB, 99 %, 75 %
89.98 W, 1899 MiB, 99 %, 75 %
90.47 W, 1899 MiB, 99 %, 76 %
90.71 W, 1899 MiB, 99 %, 76 %
90.96 W, 1899 MiB, 99 %, 75 %
91.20 W, 1899 MiB, 99 %, 76 %
33.92 W, 10 MiB, 99 %, 76 %
7.398972749710083
