power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
23.45 W, 18 MiB, 0 %, 0 %
64.29 W, 387 MiB, 0 %, 0 %
71.10 W, 387 MiB, 71 %, 25 %
68.90 W, 387 MiB, 71 %, 25 %
68.92 W, 387 MiB, 100 %, 39 %
70.12 W, 387 MiB, 100 %, 40 %
69.16 W, 387 MiB, 100 %, 40 %
70.37 W, 387 MiB, 100 %, 39 %
69.89 W, 387 MiB, 100 %, 39 %
69.40 W, 387 MiB, 100 %, 40 %
68.92 W, 387 MiB, 100 %, 39 %
68.92 W, 387 MiB, 100 %, 39 %
68.19 W, 387 MiB, 100 %, 39 %
68.92 W, 387 MiB, 100 %, 39 %
68.67 W, 387 MiB, 100 %, 39 %
69.16 W, 387 MiB, 100 %, 39 %
68.43 W, 387 MiB, 100 %, 39 %
67.94 W, 387 MiB, 100 %, 39 %
67.46 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 39 %
67.70 W, 387 MiB, 100 %, 39 %
68.19 W, 387 MiB, 100 %, 39 %
67.70 W, 387 MiB, 100 %, 39 %
67.94 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 39 %
67.46 W, 387 MiB, 100 %, 38 %
68.19 W, 387 MiB, 100 %, 39 %
67.46 W, 387 MiB, 100 %, 39 %
67.70 W, 387 MiB, 100 %, 39 %
67.94 W, 387 MiB, 100 %, 39 %
67.94 W, 387 MiB, 100 %, 39 %
66.72 W, 387 MiB, 100 %, 39 %
66.97 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 38 %
68.19 W, 387 MiB, 100 %, 38 %
67.21 W, 387 MiB, 100 %, 38 %
67.70 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 39 %
67.21 W, 387 MiB, 100 %, 38 %
66.72 W, 387 MiB, 100 %, 38 %
67.46 W, 387 MiB, 100 %, 39 %
67.70 W, 387 MiB, 100 %, 39 %
67.46 W, 387 MiB, 100 %, 39 %
66.24 W, 387 MiB, 100 %, 38 %
67.21 W, 387 MiB, 100 %, 38 %
67.46 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 39 %
66.97 W, 387 MiB, 100 %, 39 %
66.97 W, 387 MiB, 100 %, 38 %
67.21 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
67.46 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
65.51 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
66.97 W, 387 MiB, 100 %, 38 %
67.46 W, 387 MiB, 100 %, 38 %
