power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 263 MiB, 1 %, 0 %
31.73 W, 647 MiB, 1 %, 0 %
56.80 W, 647 MiB, 22 %, 2 %
57.26 W, 647 MiB, 22 %, 2 %
32.46 W, 647 MiB, 100 %, 17 %
31.97 W, 647 MiB, 19 %, 2 %
31.97 W, 647 MiB, 19 %, 2 %
60.42 W, 647 MiB, 21 %, 6 %
31.73 W, 647 MiB, 54 %, 13 %
69.64 W, 647 MiB, 54 %, 13 %
32.22 W, 647 MiB, 54 %, 19 %
66.48 W, 647 MiB, 54 %, 19 %
31.98 W, 647 MiB, 26 %, 19 %
56.31 W, 647 MiB, 10 %, 0 %
32.70 W, 647 MiB, 10 %, 0 %
35.13 W, 647 MiB, 46 %, 19 %
33.19 W, 647 MiB, 46 %, 19 %
61.88 W, 647 MiB, 46 %, 20 %
31.98 W, 647 MiB, 47 %, 20 %
62.37 W, 647 MiB, 47 %, 20 %
31.73 W, 647 MiB, 39 %, 19 %
55.59 W, 647 MiB, 25 %, 13 %
31.73 W, 647 MiB, 25 %, 13 %
32.95 W, 647 MiB, 38 %, 21 %
37.33 W, 647 MiB, 38 %, 21 %
31.73 W, 647 MiB, 45 %, 23 %
33.44 W, 647 MiB, 26 %, 19 %
31.98 W, 647 MiB, 26 %, 19 %
2.9583284854888916
