power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.45 W, 0 MiB, 0 %, 0 %
30.76 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 3 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
31.73 W, 265 MiB, 0 %, 0 %
102.55 W, 293 MiB, 0 %, 0 %
115.11 W, 293 MiB, 0 %, 0 %
115.11 W, 293 MiB, 83 %, 50 %
115.11 W, 293 MiB, 100 %, 61 %
115.11 W, 293 MiB, 100 %, 61 %
115.11 W, 293 MiB, 100 %, 61 %
115.35 W, 293 MiB, 100 %, 61 %
115.59 W, 293 MiB, 100 %, 61 %
115.59 W, 293 MiB, 100 %, 61 %
32.46 W, 293 MiB, 100 %, 61 %
31.98 W, 293 MiB, 31 %, 19 %
31.98 W, 293 MiB, 0 %, 0 %
31.97 W, 293 MiB, 0 %, 0 %
31.97 W, 293 MiB, 0 %, 0 %
31.97 W, 293 MiB, 0 %, 0 %
31.98 W, 293 MiB, 0 %, 0 %
31.98 W, 293 MiB, 0 %, 0 %
2.885542869567871
