power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
23.94 W, 0 MiB, 0 %, 0 %
30.03 W, 61 MiB, 0 %, 0 %
98.46 W, 317 MiB, 0 %, 0 %
103.74 W, 317 MiB, 63 %, 8 %
106.90 W, 317 MiB, 100 %, 13 %
103.74 W, 317 MiB, 100 %, 13 %
106.66 W, 317 MiB, 100 %, 13 %
104.47 W, 317 MiB, 100 %, 13 %
106.66 W, 317 MiB, 100 %, 13 %
105.46 W, 317 MiB, 100 %, 13 %
105.20 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
107.63 W, 317 MiB, 100 %, 13 %
104.23 W, 317 MiB, 100 %, 13 %
105.69 W, 317 MiB, 100 %, 13 %
106.42 W, 317 MiB, 100 %, 13 %
106.17 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
106.66 W, 317 MiB, 100 %, 13 %
105.44 W, 317 MiB, 100 %, 13 %
105.69 W, 317 MiB, 100 %, 13 %
105.44 W, 317 MiB, 100 %, 13 %
106.90 W, 317 MiB, 100 %, 13 %
105.20 W, 317 MiB, 100 %, 13 %
107.39 W, 317 MiB, 100 %, 13 %
105.69 W, 317 MiB, 100 %, 13 %
104.49 W, 317 MiB, 100 %, 13 %
105.44 W, 317 MiB, 100 %, 13 %
107.14 W, 317 MiB, 100 %, 13 %
105.20 W, 317 MiB, 100 %, 13 %
106.17 W, 317 MiB, 100 %, 13 %
107.14 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
105.69 W, 317 MiB, 100 %, 13 %
107.63 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
106.42 W, 317 MiB, 100 %, 13 %
106.66 W, 317 MiB, 100 %, 13 %
105.44 W, 317 MiB, 100 %, 13 %
106.42 W, 317 MiB, 100 %, 13 %
107.39 W, 317 MiB, 100 %, 13 %
105.20 W, 317 MiB, 100 %, 13 %
105.44 W, 317 MiB, 100 %, 13 %
107.87 W, 317 MiB, 100 %, 13 %
104.96 W, 317 MiB, 100 %, 13 %
104.72 W, 317 MiB, 100 %, 13 %
38.54 W, 0 MiB, 100 %, 13 %
4.898034572601318
