start,duration,threads_x,threads_y,threads_z
0.576312,0.000705,6000.0,6000.0,1.0
0.577022,0.000704,6000.0,6000.0,1.0
0.577726,0.000703,6000.0,6000.0,1.0
0.578431,0.000704,6000.0,6000.0,1.0
0.579135,0.000702,6000.0,6000.0,1.0
0.579838,0.000704,6000.0,6000.0,1.0
0.580543,0.000705,6000.0,6000.0,1.0
0.58125,0.000704,6000.0,6000.0,1.0
0.581954,0.000703,6000.0,6000.0,1.0
0.582658,0.000705,6000.0,6000.0,1.0
0.583365,0.000706,6000.0,6000.0,1.0
0.584072,0.000705,6000.0,6000.0,1.0
0.584777,0.000703,6000.0,6000.0,1.0
0.585481,0.000703,6000.0,6000.0,1.0
0.586186,0.000703,6000.0,6000.0,1.0
0.58689,0.000704,6000.0,6000.0,1.0
0.587596,0.000703,6000.0,6000.0,1.0
0.5883,0.000701,6000.0,6000.0,1.0
0.589002,0.000701,6000.0,6000.0,1.0
0.589705,0.000703,6000.0,6000.0,1.0
0.590409,0.000705,6000.0,6000.0,1.0
0.591115,0.000704,6000.0,6000.0,1.0
0.59182,0.000703,6000.0,6000.0,1.0
0.592524,0.000703,6000.0,6000.0,1.0
0.593228,0.000704,6000.0,6000.0,1.0
0.593934,0.000703,6000.0,6000.0,1.0
0.594637,0.000703,6000.0,6000.0,1.0
0.595342,0.000703,6000.0,6000.0,1.0
0.596046,0.000704,6000.0,6000.0,1.0
0.596751,0.000705,6000.0,6000.0,1.0
0.597457,0.000704,6000.0,6000.0,1.0
0.598161,0.000703,6000.0,6000.0,1.0
0.598865,0.000703,6000.0,6000.0,1.0
0.599569,0.000702,6000.0,6000.0,1.0
0.600273,0.000703,6000.0,6000.0,1.0
0.600977,0.000702,6000.0,6000.0,1.0
0.60168,0.000703,6000.0,6000.0,1.0
0.602385,0.000703,6000.0,6000.0,1.0
0.603089,0.000704,6000.0,6000.0,1.0
0.603794,0.000703,6000.0,6000.0,1.0
0.604498,0.000702,6000.0,6000.0,1.0
0.605201,0.000703,6000.0,6000.0,1.0
0.605905,0.000704,6000.0,6000.0,1.0
0.606611,0.000703,6000.0,6000.0,1.0
0.607314,0.000702,6000.0,6000.0,1.0
0.608017,0.000705,6000.0,6000.0,1.0
0.608723,0.000703,6000.0,6000.0,1.0
0.609427,0.000703,6000.0,6000.0,1.0
0.610131,0.000704,6000.0,6000.0,1.0
0.610837,0.000704,6000.0,6000.0,1.0
0.611542,0.000703,6000.0,6000.0,1.0
0.612246,0.000705,6000.0,6000.0,1.0
0.612952,0.000703,6000.0,6000.0,1.0
0.613655,0.000703,6000.0,6000.0,1.0
0.61436,0.000704,6000.0,6000.0,1.0
0.615065,0.000704,6000.0,6000.0,1.0
0.615769,0.000704,6000.0,6000.0,1.0
0.616474,0.000704,6000.0,6000.0,1.0
0.617179,0.000704,6000.0,6000.0,1.0
0.617885,0.000703,6000.0,6000.0,1.0
0.618589,0.000703,6000.0,6000.0,1.0
0.619294,0.000703,6000.0,6000.0,1.0
0.619998,0.000703,6000.0,6000.0,1.0
0.620702,0.000705,6000.0,6000.0,1.0
0.621408,0.000703,6000.0,6000.0,1.0
0.622112,0.000703,6000.0,6000.0,1.0
0.622816,0.000703,6000.0,6000.0,1.0
0.62352,0.000705,6000.0,6000.0,1.0
0.624226,0.000703,6000.0,6000.0,1.0
0.62493,0.000702,6000.0,6000.0,1.0
0.625633,0.000703,6000.0,6000.0,1.0
0.626337,0.000702,6000.0,6000.0,1.0
0.627041,0.000702,6000.0,6000.0,1.0
0.627744,0.000704,6000.0,6000.0,1.0
0.628448,0.000703,6000.0,6000.0,1.0
0.629152,0.000703,6000.0,6000.0,1.0
0.629856,0.000703,6000.0,6000.0,1.0
0.630561,0.000704,6000.0,6000.0,1.0
0.631266,0.000702,6000.0,6000.0,1.0
0.631969,0.000702,6000.0,6000.0,1.0
0.632672,0.000703,6000.0,6000.0,1.0
0.633376,0.000703,6000.0,6000.0,1.0
0.634081,0.000704,6000.0,6000.0,1.0
0.634786,0.000703,6000.0,6000.0,1.0
0.63549,0.000704,6000.0,6000.0,1.0
0.636195,0.000702,6000.0,6000.0,1.0
0.636897,0.000703,6000.0,6000.0,1.0
0.637601,0.000703,6000.0,6000.0,1.0
0.638305,0.000703,6000.0,6000.0,1.0
0.639009,0.000703,6000.0,6000.0,1.0
0.639713,0.000702,6000.0,6000.0,1.0
0.640416,0.000703,6000.0,6000.0,1.0
0.64112,0.000703,6000.0,6000.0,1.0
0.641825,0.000702,6000.0,6000.0,1.0
0.642528,0.000703,6000.0,6000.0,1.0
0.643231,0.000704,6000.0,6000.0,1.0
0.643937,0.000704,6000.0,6000.0,1.0
0.644642,0.000705,6000.0,6000.0,1.0
0.645348,0.000703,6000.0,6000.0,1.0
0.646051,0.000703,6000.0,6000.0,1.0
0.646755,0.000705,6000.0,6000.0,1.0
0.808326,0.000704,6000.0,6000.0,1.0
0.809034,0.000706,6000.0,6000.0,1.0
0.809741,0.000705,6000.0,6000.0,1.0
0.810448,0.000705,6000.0,6000.0,1.0
0.811154,0.000706,6000.0,6000.0,1.0
0.81186,0.000704,6000.0,6000.0,1.0
0.812566,0.000704,6000.0,6000.0,1.0
0.813271,0.000705,6000.0,6000.0,1.0
0.813976,0.000705,6000.0,6000.0,1.0
0.814682,0.000705,6000.0,6000.0,1.0
0.815388,0.000705,6000.0,6000.0,1.0
0.816094,0.000705,6000.0,6000.0,1.0
0.8168,0.000705,6000.0,6000.0,1.0
0.817507,0.000705,6000.0,6000.0,1.0
0.818212,0.000705,6000.0,6000.0,1.0
0.818919,0.000705,6000.0,6000.0,1.0
0.819624,0.000705,6000.0,6000.0,1.0
0.82033,0.000704,6000.0,6000.0,1.0
0.821035,0.000706,6000.0,6000.0,1.0
0.821743,0.000705,6000.0,6000.0,1.0
0.822449,0.000706,6000.0,6000.0,1.0
0.823156,0.000705,6000.0,6000.0,1.0
0.823863,0.000705,6000.0,6000.0,1.0
0.824569,0.000705,6000.0,6000.0,1.0
0.825275,0.000705,6000.0,6000.0,1.0
0.825981,0.000705,6000.0,6000.0,1.0
0.826688,0.000705,6000.0,6000.0,1.0
0.827394,0.000705,6000.0,6000.0,1.0
0.8281,0.000707,6000.0,6000.0,1.0
0.828808,0.000705,6000.0,6000.0,1.0
0.829515,0.000705,6000.0,6000.0,1.0
0.830221,0.000705,6000.0,6000.0,1.0
0.830928,0.000705,6000.0,6000.0,1.0
0.831633,0.000706,6000.0,6000.0,1.0
0.83234,0.000705,6000.0,6000.0,1.0
0.833046,0.000704,6000.0,6000.0,1.0
0.833751,0.000705,6000.0,6000.0,1.0
0.834457,0.000705,6000.0,6000.0,1.0
0.835163,0.000705,6000.0,6000.0,1.0
0.835869,0.000705,6000.0,6000.0,1.0
0.836575,0.000705,6000.0,6000.0,1.0
0.837282,0.000706,6000.0,6000.0,1.0
0.837989,0.000705,6000.0,6000.0,1.0
0.838695,0.000705,6000.0,6000.0,1.0
0.839401,0.000705,6000.0,6000.0,1.0
0.840107,0.000704,6000.0,6000.0,1.0
0.840812,0.000706,6000.0,6000.0,1.0
0.841519,0.000705,6000.0,6000.0,1.0
0.842225,0.000706,6000.0,6000.0,1.0
