start,duration,threads_x,threads_y,threads_z
1.077478,0.000607,16777216.0,1.0,1.0
1.07811,0.0006,16777216.0,1.0,1.0
1.079363,4e-06,32768.0,1.0,1.0
1.079371,4e-06,64.0,1.0,1.0
1.079391,0.000604,16777216.0,1.0,1.0
1.080644,4e-06,32768.0,1.0,1.0
1.080652,2e-06,64.0,1.0,1.0
1.080671,0.000603,16777216.0,1.0,1.0
1.081924,4e-06,32768.0,1.0,1.0
1.081932,2e-06,64.0,1.0,1.0
1.081951,0.000603,16777216.0,1.0,1.0
1.083204,4e-06,32768.0,1.0,1.0
1.083211,2e-06,64.0,1.0,1.0
1.08323,0.000603,16777216.0,1.0,1.0
1.084484,4e-06,32768.0,1.0,1.0
1.084492,2e-06,64.0,1.0,1.0
1.08451,0.000603,16777216.0,1.0,1.0
1.085762,4e-06,32768.0,1.0,1.0
1.08577,2e-06,64.0,1.0,1.0
1.085789,0.000604,16777216.0,1.0,1.0
1.087043,4e-06,32768.0,1.0,1.0
1.087051,2e-06,64.0,1.0,1.0
1.087069,0.000603,16777216.0,1.0,1.0
1.088321,4e-06,32768.0,1.0,1.0
1.088328,2e-06,64.0,1.0,1.0
1.088346,0.000603,16777216.0,1.0,1.0
1.0896,4e-06,32768.0,1.0,1.0
1.089608,2e-06,64.0,1.0,1.0
1.089627,0.000602,16777216.0,1.0,1.0
1.09088,4e-06,32768.0,1.0,1.0
1.090887,2e-06,64.0,1.0,1.0
1.090907,0.000603,16777216.0,1.0,1.0
1.092159,4e-06,32768.0,1.0,1.0
1.092167,2e-06,64.0,1.0,1.0
1.092185,0.000603,16777216.0,1.0,1.0
1.09344,4e-06,32768.0,1.0,1.0
1.093448,2e-06,64.0,1.0,1.0
1.093465,0.000603,16777216.0,1.0,1.0
1.094719,4e-06,32768.0,1.0,1.0
1.094727,2e-06,64.0,1.0,1.0
1.094746,0.000603,16777216.0,1.0,1.0
1.095999,4e-06,32768.0,1.0,1.0
1.096007,2e-06,64.0,1.0,1.0
1.096024,0.000603,16777216.0,1.0,1.0
1.097277,4e-06,32768.0,1.0,1.0
1.098867,2e-06,64.0,1.0,1.0
1.098885,0.000603,16777216.0,1.0,1.0
1.100137,4e-06,32768.0,1.0,1.0
1.100145,2e-06,64.0,1.0,1.0
1.100163,0.000603,16777216.0,1.0,1.0
