start,duration,threads_x,threads_y,threads_z
0.33773,5.4e-05,2073600.0,1.0,1.0
0.337786,6.5e-05,2073600.0,1.0,1.0
0.337868,0.000116,2073600.0,1.0,1.0
0.337986,2.6e-05,4096.0,1.0,1.0
0.338013,3e-06,512.0,1.0,1.0
0.338068,0.000192,2073600.0,1.0,1.0
0.338261,0.000153,2073600.0,1.0,1.0
0.338416,6.3e-05,2073600.0,1.0,1.0
0.338491,0.000115,2073600.0,1.0,1.0
0.338607,2.6e-05,4096.0,1.0,1.0
0.338634,3e-06,512.0,1.0,1.0
0.338679,0.000188,2073600.0,1.0,1.0
0.338868,0.000153,2073600.0,1.0,1.0
0.339022,6.2e-05,2073600.0,1.0,1.0
0.339099,0.000115,2073600.0,1.0,1.0
0.339214,2.5e-05,4096.0,1.0,1.0
0.339241,3e-06,512.0,1.0,1.0
0.339285,0.000189,2073600.0,1.0,1.0
0.339475,0.000152,2073600.0,1.0,1.0
0.339628,6.3e-05,2073600.0,1.0,1.0
0.339708,0.000115,2073600.0,1.0,1.0
0.339824,2.5e-05,4096.0,1.0,1.0
0.33985,3e-06,512.0,1.0,1.0
0.339895,0.000189,2073600.0,1.0,1.0
0.340084,0.000152,2073600.0,1.0,1.0
0.340238,6.3e-05,2073600.0,1.0,1.0
0.340313,0.000115,2073600.0,1.0,1.0
0.340429,2.5e-05,4096.0,1.0,1.0
0.340455,3e-06,512.0,1.0,1.0
0.340498,0.000187,2073600.0,1.0,1.0
0.340686,0.000153,2073600.0,1.0,1.0
0.34084,6.3e-05,2073600.0,1.0,1.0
0.340917,0.000114,2073600.0,1.0,1.0
0.341033,2.5e-05,4096.0,1.0,1.0
0.341059,3e-06,512.0,1.0,1.0
0.341103,0.000188,2073600.0,1.0,1.0
0.341293,0.000153,2073600.0,1.0,1.0
0.341447,6.3e-05,2073600.0,1.0,1.0
0.341522,0.000115,2073600.0,1.0,1.0
0.341639,2.5e-05,4096.0,1.0,1.0
0.341665,3e-06,512.0,1.0,1.0
0.341712,0.000188,2073600.0,1.0,1.0
0.341901,0.000153,2073600.0,1.0,1.0
0.342055,6.2e-05,2073600.0,1.0,1.0
0.34213,0.000115,2073600.0,1.0,1.0
0.342246,2.5e-05,4096.0,1.0,1.0
0.342272,3e-06,512.0,1.0,1.0
0.342316,0.000189,2073600.0,1.0,1.0
0.342506,0.000152,2073600.0,1.0,1.0
0.342659,6.3e-05,2073600.0,1.0,1.0
0.342736,0.000115,2073600.0,1.0,1.0
0.342852,2.5e-05,4096.0,1.0,1.0
0.342879,3e-06,512.0,1.0,1.0
0.342925,0.000188,2073600.0,1.0,1.0
0.343115,0.000152,2073600.0,1.0,1.0
0.343268,6.2e-05,2073600.0,1.0,1.0
0.343343,0.000115,2073600.0,1.0,1.0
0.343459,2.5e-05,4096.0,1.0,1.0
0.343485,3e-06,512.0,1.0,1.0
0.34353,0.000189,2073600.0,1.0,1.0
0.34372,0.000152,2073600.0,1.0,1.0
0.343873,6.3e-05,2073600.0,1.0,1.0
0.34395,0.000115,2073600.0,1.0,1.0
0.344066,2.6e-05,4096.0,1.0,1.0
0.344092,3e-06,512.0,1.0,1.0
0.344138,0.000188,2073600.0,1.0,1.0
0.344327,0.000152,2073600.0,1.0,1.0
0.34448,6.2e-05,2073600.0,1.0,1.0
0.344555,0.000115,2073600.0,1.0,1.0
0.344672,2.5e-05,4096.0,1.0,1.0
0.344698,3e-06,512.0,1.0,1.0
0.344745,0.000188,2073600.0,1.0,1.0
0.344934,0.000152,2073600.0,1.0,1.0
0.345087,6.3e-05,2073600.0,1.0,1.0
0.345162,0.000115,2073600.0,1.0,1.0
0.345278,2.5e-05,4096.0,1.0,1.0
0.345305,3e-06,512.0,1.0,1.0
0.345348,0.000188,2073600.0,1.0,1.0
0.345538,0.000152,2073600.0,1.0,1.0
0.345691,6.3e-05,2073600.0,1.0,1.0
0.345768,0.000114,2073600.0,1.0,1.0
0.345884,2.5e-05,4096.0,1.0,1.0
0.34591,3e-06,512.0,1.0,1.0
0.345954,0.000188,2073600.0,1.0,1.0
0.346143,0.000152,2073600.0,1.0,1.0
0.346297,6.3e-05,2073600.0,1.0,1.0
0.346372,0.000115,2073600.0,1.0,1.0
0.346488,2.5e-05,4096.0,1.0,1.0
0.346515,3e-06,512.0,1.0,1.0
0.346557,0.000188,2073600.0,1.0,1.0
0.346746,0.000153,2073600.0,1.0,1.0
0.3469,6.3e-05,2073600.0,1.0,1.0
0.346977,0.000115,2073600.0,1.0,1.0
0.347092,2.5e-05,4096.0,1.0,1.0
0.347119,3e-06,512.0,1.0,1.0
0.347164,0.000188,2073600.0,1.0,1.0
0.347353,0.000153,2073600.0,1.0,1.0
0.347507,6.3e-05,2073600.0,1.0,1.0
0.347582,0.000115,2073600.0,1.0,1.0
0.347698,2.5e-05,4096.0,1.0,1.0
0.347724,3e-06,512.0,1.0,1.0
0.34777,0.000188,2073600.0,1.0,1.0
0.34796,0.000152,2073600.0,1.0,1.0
0.348112,6.3e-05,2073600.0,1.0,1.0
0.348188,0.000115,2073600.0,1.0,1.0
0.348304,2.5e-05,4096.0,1.0,1.0
0.34833,3e-06,512.0,1.0,1.0
