start,duration,H2D,D2H,D2D,Throughput
0.361811,0.009667,1,0,0,6.468122
0.371726,0.006207,1,0,0,10.074829
0.378041,7e-06,1,0,0,2.101117
0.378074,8e-06,1,0,0,1.995883
0.378121,0.002137,0,0,0,0
0.380283,0.002361,0,0,0,0
0.382661,0.000643,0,0,0,0
0.383319,10.410163,0,0,0,0
10.793612,1e-06,1,0,0,0.003528
10.793638,0.040082,0,1,0,1.560083
