start,duration,direction,throughput
0.338956,1.1e-05,0,0.006918
0.338977,4e-06,0,0.017841
0.339169,8e-06,0,0.014245
0.339187,4e-06,0,0.030004
0.346788,1e-05,0,0.048006
0.346801,8e-06,0,0.988758
0.443897,0.004045,0,7.638806
0.447965,5.6e-05,0,0.000267
0.544134,0.004075,0,7.583009
0.548228,5.5e-05,0,0.000269
0.644396,0.004028,0,7.670954
0.648444,6e-05,0,0.000249
0.744342,0.004017,0,7.69258
0.748378,6.1e-05,0,0.000246
0.844231,0.004081,0,7.572142
0.848331,4.9e-05,0,0.000305
0.944276,0.004009,0,7.708112
0.948305,5.5e-05,0,0.000269
1.044165,0.00405,0,7.628875
1.048236,5.9e-05,0,0.000254
1.144221,0.00403,0,7.667351
1.148276,5.1e-05,0,0.00029
1.244186,0.004013,0,7.699911
1.248218,6.3e-05,0,0.000236
1.345368,0.00402,0,7.685445
1.349409,5.7e-05,0,0.000259
1.445263,0.004076,0,7.579845
1.44936,4.7e-05,0,0.000317
1.545244,0.00409,0,7.554458
1.549354,4.5e-05,0,0.000328
1.645364,0.004038,0,7.652941
1.649422,5.6e-05,0,0.000265
1.745413,0.003994,0,7.737291
1.749426,6.3e-05,0,0.000236
1.845291,0.004057,0,7.615891
1.849372,4.8e-05,0,0.000311
1.944424,0.004001,0,7.723345
1.948446,5.5e-05,0,0.000271
2.043441,0.003997,0,7.730887
2.047457,6.1e-05,0,0.000246
2.143908,0.004225,0,7.313616
2.148162,4.7e-05,0,0.000316
2.245922,0.004069,0,7.593713
2.250016,5.3e-05,0,0.000282
2.346761,0.004006,0,7.714039
2.350787,6.2e-05,0,0.000239
2.447084,0.004061,0,7.609105
2.451167,5.6e-05,0,0.000265
