start,duration,direction,throughput
0.340042,0.031174,0,8.019438
0.371241,6e-06,0,5.211335
0.371274,6e-06,0,5.183013
0.3713,6e-06,0,5.183013
0.371327,6e-06,0,5.211335
0.380156,4e-06,1,6.910683
0.380202,4e-06,1,8.151063
