start,duration,H2D,D2H,D2D,Throughput
9.444042,0.007958,1,0,0,7.853692
9.452525,0.02233,1,0,0,8.397063
9.475462,0.001116,1,0,0,6.997934
9.477009,0.001108,1,0,0,7.04986
9.478548,0.001101,1,0,0,7.098027
9.488644,0.002933,1,0,0,10.655019
9.491692,2e-06,1,0,0,0.000594
9.491793,8.8e-05,0,0,0,0
9.491898,8.6e-05,0,0,0,0
9.491986,2e-06,0,1,0,0.000477
9.492002,1e-06,1,0,0,0.000909
9.492019,8.6e-05,0,0,0,0
9.492121,8.6e-05,0,0,0,0
9.492211,2e-06,0,1,0,0.000493
9.492225,1e-06,1,0,0,0.000882
9.492241,8.6e-05,0,0,0,0
9.492341,8.6e-05,0,0,0,0
9.492431,1e-06,0,1,0,0.000661
9.492446,1e-06,1,0,0,0.000882
9.492461,9.4e-05,0,0,0,0
9.492566,8.6e-05,0,0,0,0
9.492654,2e-06,0,1,0,0.000539
9.492669,1e-06,1,0,0,0.000882
9.492684,0.000106,0,0,0,0
9.492802,8.8e-05,0,0,0,0
9.492892,1e-06,0,1,0,0.000661
9.492907,1e-06,1,0,0,0.000882
9.492922,0.000131,0,0,0,0
9.493064,9.6e-05,0,0,0,0
9.49316,1e-06,0,1,0,0.000661
9.493175,1e-06,1,0,0,0.000882
9.49319,0.000265,0,0,0,0
9.493468,0.000221,0,0,0,0
9.493695,2e-06,0,1,0,0.00056
9.49371,1e-06,1,0,0,0.000882
9.493725,0.000971,0,0,0,0
9.49471,0.000641,0,0,0,0
9.495356,1e-06,0,1,0,0.000661
9.495373,1e-06,1,0,0,0.000882
9.495389,0.004619,0,0,0,0
9.500021,0.000767,0,0,0,0
9.500792,1e-06,0,1,0,0.000647
9.500808,1e-06,1,0,0,0.000882
9.500824,0.015778,0,0,0,0
9.516615,0.000767,0,0,0,0
9.517384,1e-06,0,1,0,0.000647
9.5174,1e-06,1,0,0,0.000882
9.517416,0.013379,0,0,0,0
9.530809,0.000762,0,0,0,0
9.531572,1e-06,0,1,0,0.000647
9.531588,1e-06,1,0,0,0.000882
9.531606,0.002164,0,0,0,0
9.533784,9e-05,0,0,0,0
9.53388,1e-06,0,1,0,0.000647
9.533895,1e-06,1,0,0,0.000882
9.53391,0.000119,0,0,0,0
9.534042,8.6e-05,0,0,0,0
9.53413,1e-06,0,1,0,0.000647
9.534154,0.003853,0,1,0,8.110483
