start,duration,H2D,D2H,D2D,Throughput
0.549653,2e-06,1,0,0,0.371538
0.549672,1e-06,1,0,0,0.498923
0.549685,2e-06,1,0,0,2.350694
0.549706,2e-06,1,0,0,2.306341
0.549715,1e-06,1,0,0,1.616879
0.592253,4.9e-05,1,0,0,10.616203
0.59235,5e-05,1,0,0,10.473106
0.592405,1e-06,0,0,0,0
0.592443,0.001485,0,0,0,0
0.593977,4.4e-05,0,1,0,11.901365
0.600805,0.000551,0,0,0,0
0.601372,4.4e-05,0,1,0,11.945201
0.749896,4.2e-05,1,0,0,10.582488
0.749978,4.2e-05,1,0,0,10.550001
0.75003,1e-06,1,0,0,0.239483
0.750038,1e-06,1,0,0,0.246527
0.750047,1e-06,1,0,0,0.123263
0.750056,1e-06,1,0,0,0.126999
0.750076,0.006024,0,0,0,0
0.756127,3.7e-05,0,1,0,11.881325
0.763293,4.1e-05,1,0,0,10.652621
0.763376,4.2e-05,1,0,0,10.497996
0.763427,1e-06,1,0,0,0.246527
0.763435,1e-06,1,0,0,0.239483
0.763444,1e-06,1,0,0,0.102218
0.763452,1e-06,1,0,0,0.126999
0.763469,0.006121,0,0,0,0
0.769603,3.7e-05,0,1,0,11.846481
0.775675,4.2e-05,1,0,0,10.586964
0.775757,4.2e-05,1,0,0,10.530174
0.775809,1e-06,1,0,0,0.246527
0.775817,1e-06,1,0,0,0.246527
0.775825,1e-06,1,0,0,0.123263
0.775833,1e-06,1,0,0,0.123263
0.775851,0.005862,0,0,0,0
0.781726,3.7e-05,0,1,0,11.815922
0.78831,4.2e-05,1,0,0,10.418818
0.788392,4.2e-05,1,0,0,10.458494
0.788443,1e-06,1,0,0,0.226538
0.788452,1e-06,1,0,0,0.246527
0.788461,1e-06,1,0,0,0.123263
0.78847,1e-06,1,0,0,0.123263
0.788487,0.0062,0,0,0,0
0.7947,3.7e-05,0,1,0,11.757166
0.801001,4.2e-05,1,0,0,10.555213
0.801083,4.2e-05,1,0,0,10.514801
0.801134,1e-06,1,0,0,0.246527
0.801143,1e-06,1,0,0,0.246527
0.801151,1e-06,1,0,0,0.126999
0.801159,1e-06,1,0,0,0.126999
0.801176,0.005863,0,0,0,0
0.807052,3.7e-05,0,1,0,11.777017
0.813221,4.1e-05,1,0,0,10.613138
0.813303,4.2e-05,1,0,0,10.507492
0.813355,1e-06,1,0,0,0.246527
0.813363,1e-06,1,0,0,0.246527
0.813372,1e-06,1,0,0,0.123263
0.81338,1e-06,1,0,0,0.126999
0.813397,0.005965,0,0,0,0
0.819375,3.7e-05,0,1,0,11.80966
0.825191,4.1e-05,1,0,0,10.596747
0.825273,4.2e-05,1,0,0,10.515544
0.825324,1e-06,1,0,0,0.246527
0.825333,1e-06,1,0,0,0.246527
0.825341,1e-06,1,0,0,0.123263
0.825349,1e-06,1,0,0,0.126999
0.825367,0.006173,0,0,0,0
0.831552,3.7e-05,0,1,0,11.789368
0.83715,4.1e-05,1,0,0,10.625883
0.837232,4.2e-05,1,0,0,10.424019
0.837283,1e-06,1,0,0,0.246527
0.837292,1e-06,1,0,0,0.246527
0.837301,1e-06,1,0,0,0.123263
0.837309,1e-06,1,0,0,0.126999
0.837326,0.00576,0,0,0,0
0.843101,3.7e-05,0,1,0,11.825907
0.848943,4.1e-05,1,0,0,10.617659
0.849024,4.2e-05,1,0,0,10.511886
0.849075,1e-06,1,0,0,0.246527
0.849085,1e-06,1,0,0,0.246527
0.849099,1e-06,1,0,0,0.126999
0.849107,1e-06,1,0,0,0.123263
0.849125,0.005889,0,0,0,0
0.855025,3.7e-05,0,1,0,11.825589
0.860977,4.1e-05,1,0,0,10.609447
0.861059,4.2e-05,1,0,0,10.519948
0.861111,1e-06,1,0,0,0.246527
0.861119,1e-06,1,0,0,0.246527
0.861128,1e-06,1,0,0,0.123263
