start,duration,H2D,D2H,D2D,Throughput
1.320268,1e-06,0,0,0,0
1.320705,0.001114,1,0,0,7.012796
1.321826,4.6e-05,0,0,0,168.959104
1.321926,0.000268,0,0,0,0
1.322195,0.000267,0,0,0,0
1.322463,0.000267,0,0,0,0
1.322731,0.000266,0,0,0,0
1.322998,0.000272,0,0,0,0
1.323271,0.000271,0,0,0,0
1.323544,0.000271,0,0,0,0
1.323816,0.000268,0,0,0,0
1.324085,0.000268,0,0,0,0
1.324354,0.000269,0,0,0,0
1.324624,0.000267,0,0,0,0
1.324892,0.000267,0,0,0,0
1.325161,0.000269,0,0,0,0
1.325431,0.000268,0,0,0,0
1.3257,0.000268,0,0,0,0
1.325969,0.000266,0,0,0,0
1.326237,0.000267,0,0,0,0
1.326505,0.000267,0,0,0,0
1.326773,0.000268,0,0,0,0
1.327042,0.000268,0,0,0,0
1.327312,0.000269,0,0,0,0
1.327582,0.000268,0,0,0,0
1.327852,0.000268,0,0,0,0
1.328121,0.000265,0,0,0,0
1.328387,0.000265,0,0,0,0
1.328652,0.000269,0,0,0,0
1.328923,0.000272,0,0,0,0
1.329196,0.00027,0,0,0,0
1.329467,0.000271,0,0,0,0
1.329739,0.000266,0,0,0,0
1.330006,0.000269,0,0,0,0
1.330276,0.00027,0,0,0,0
1.330584,0.003033,0,1,0,2.575435
