start,duration,threads_x,threads_y,threads_z
0.335726,3.4e-05,1.0,1.0,1.0
0.337836,5e-06,16384.0,1.0,1.0
0.337848,2.7e-05,16384.0,1.0,1.0
0.337876,2.7e-05,1.0,1.0,1.0
0.341065,8e-06,1024.0,1.0,1.0
0.341423,9e-06,1024.0,1.0,1.0
