start,duration,direction,throughput
3.885918,0.003162,0,8.374769
3.8891,8e-06,0,5.499936
3.889127,8e-06,0,5.499936
3.889154,8e-06,0,5.521675
3.889181,8e-06,0,5.311726
3.889203,5e-06,0,4.884559
3.88922,5e-06,0,4.884559
3.889238,5e-06,0,4.884559
3.889255,5e-06,0,4.752656
3.889548,3e-06,1,7.275958
3.889567,3e-06,1,7.592304
3.894142,0.000766,0,8.493891
3.895017,0.002833,0,9.348625
3.897865,9e-06,0,8.753032
3.897887,8e-06,0,8.886666
3.897912,7e-06,0,5.364761
3.897934,7e-06,0,5.174733
3.898188,4e-06,1,9.024444
