power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.78 W, 0 MiB, 0 %, 0 %
77.89 W, 76 MiB, 0 %, 0 %
153.18 W, 76 MiB, 22 %, 18 %
167.05 W, 76 MiB, 100 %, 85 %
168.88 W, 76 MiB, 100 %, 85 %
169.07 W, 76 MiB, 100 %, 85 %
169.55 W, 76 MiB, 100 %, 85 %
169.74 W, 76 MiB, 100 %, 85 %
169.07 W, 76 MiB, 100 %, 85 %
170.02 W, 76 MiB, 100 %, 85 %
170.41 W, 76 MiB, 100 %, 85 %
170.41 W, 76 MiB, 100 %, 85 %
170.51 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
170.70 W, 76 MiB, 100 %, 85 %
170.12 W, 76 MiB, 100 %, 85 %
170.51 W, 76 MiB, 100 %, 85 %
170.79 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
170.51 W, 76 MiB, 100 %, 85 %
170.70 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
169.93 W, 76 MiB, 100 %, 85 %
170.51 W, 76 MiB, 100 %, 85 %
170.89 W, 76 MiB, 100 %, 85 %
170.79 W, 76 MiB, 100 %, 85 %
170.70 W, 76 MiB, 100 %, 85 %
170.79 W, 76 MiB, 100 %, 85 %
170.51 W, 76 MiB, 100 %, 85 %
169.45 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
170.70 W, 76 MiB, 100 %, 85 %
170.79 W, 76 MiB, 100 %, 85 %
170.89 W, 76 MiB, 100 %, 85 %
170.70 W, 76 MiB, 100 %, 85 %
170.89 W, 76 MiB, 100 %, 85 %
169.35 W, 76 MiB, 100 %, 85 %
170.60 W, 76 MiB, 100 %, 85 %
170.79 W, 76 MiB, 100 %, 85 %
170.89 W, 76 MiB, 100 %, 85 %
170.89 W, 76 MiB, 100 %, 85 %
