power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
21.07 W, 0 MiB, 0 %, 0 %
78.45 W, 76 MiB, 0 %, 0 %
154.72 W, 76 MiB, 52 %, 44 %
169.07 W, 76 MiB, 52 %, 44 %
170.76 W, 76 MiB, 100 %, 85 %
171.34 W, 76 MiB, 100 %, 85 %
171.34 W, 76 MiB, 100 %, 85 %
171.43 W, 76 MiB, 100 %, 85 %
170.95 W, 76 MiB, 100 %, 85 %
172.01 W, 76 MiB, 100 %, 85 %
172.30 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.49 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.58 W, 76 MiB, 100 %, 85 %
172.58 W, 76 MiB, 100 %, 85 %
172.01 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.58 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.01 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.87 W, 76 MiB, 100 %, 85 %
172.87 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.49 W, 76 MiB, 100 %, 85 %
172.49 W, 76 MiB, 100 %, 85 %
171.43 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
170.86 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.59 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.78 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.49 W, 76 MiB, 100 %, 85 %
172.39 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.68 W, 76 MiB, 100 %, 85 %
172.87 W, 76 MiB, 100 %, 85 %
172.87 W, 76 MiB, 100 %, 85 %
172.97 W, 76 MiB, 100 %, 85 %
172.78 W, 76 MiB, 100 %, 85 %
172.11 W, 76 MiB, 100 %, 85 %
172.49 W, 76 MiB, 100 %, 85 %
172.78 W, 76 MiB, 100 %, 85 %
