power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.88 W, 0 MiB, 0 %, 0 %
43.05 W, 75 MiB, 0 %, 0 %
58.71 W, 75 MiB, 1 %, 0 %
61.68 W, 75 MiB, 1 %, 0 %
106.65 W, 122 MiB, 0 %, 0 %
123.96 W, 122 MiB, 94 %, 28 %
126.46 W, 122 MiB, 94 %, 28 %
127.40 W, 122 MiB, 100 %, 30 %
127.30 W, 122 MiB, 100 %, 30 %
126.84 W, 122 MiB, 100 %, 30 %
127.04 W, 122 MiB, 100 %, 30 %
127.40 W, 122 MiB, 100 %, 30 %
127.97 W, 122 MiB, 100 %, 30 %
127.13 W, 122 MiB, 100 %, 30 %
126.94 W, 122 MiB, 100 %, 30 %
127.42 W, 122 MiB, 100 %, 30 %
127.78 W, 122 MiB, 100 %, 30 %
121.28 W, 122 MiB, 100 %, 30 %
100.93 W, 122 MiB, 100 %, 30 %
93.10 W, 122 MiB, 100 %, 11 %
2.020909070968628
