power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.88 W, 0 MiB, 0 %, 0 %
44.02 W, 104 MiB, 0 %, 0 %
65.72 W, 104 MiB, 25 %, 3 %
69.94 W, 104 MiB, 25 %, 3 %
71.10 W, 104 MiB, 42 %, 5 %
70.98 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.79 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
70.69 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.08 W, 104 MiB, 42 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
70.90 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
70.90 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.71 W, 104 MiB, 42 %, 5 %
70.88 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.78 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
70.90 W, 104 MiB, 42 %, 5 %
70.98 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.08 W, 104 MiB, 42 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.36 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.20 W, 104 MiB, 42 %, 5 %
71.27 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 42 %, 4 %
71.00 W, 104 MiB, 42 %, 4 %
71.27 W, 104 MiB, 42 %, 4 %
71.29 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.19 W, 104 MiB, 43 %, 5 %
71.27 W, 104 MiB, 43 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 4 %
71.17 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.10 W, 104 MiB, 43 %, 5 %
71.19 W, 104 MiB, 42 %, 4 %
71.10 W, 104 MiB, 42 %, 4 %
71.19 W, 104 MiB, 42 %, 4 %
70.90 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.90 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
70.71 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 43 %, 5 %
70.81 W, 104 MiB, 43 %, 5 %
70.81 W, 104 MiB, 43 %, 5 %
71.00 W, 104 MiB, 43 %, 5 %
70.90 W, 104 MiB, 43 %, 5 %
70.81 W, 104 MiB, 42 %, 5 %
70.88 W, 104 MiB, 42 %, 5 %
70.81 W, 104 MiB, 42 %, 4 %
71.00 W, 104 MiB, 42 %, 4 %
70.69 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
70.71 W, 104 MiB, 42 %, 5 %
71.20 W, 104 MiB, 42 %, 5 %
70.69 W, 104 MiB, 42 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
71.17 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
71.10 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 4 %
71.00 W, 104 MiB, 42 %, 4 %
