power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.98 W, 0 MiB, 0 %, 0 %
42.67 W, 75 MiB, 0 %, 0 %
58.72 W, 75 MiB, 1 %, 0 %
61.68 W, 75 MiB, 0 %, 0 %
111.07 W, 122 MiB, 0 %, 0 %
124.54 W, 122 MiB, 90 %, 27 %
126.56 W, 122 MiB, 90 %, 27 %
127.32 W, 122 MiB, 100 %, 30 %
127.04 W, 122 MiB, 100 %, 30 %
126.75 W, 122 MiB, 100 %, 30 %
127.04 W, 122 MiB, 100 %, 30 %
127.59 W, 122 MiB, 100 %, 30 %
128.16 W, 122 MiB, 100 %, 31 %
127.04 W, 122 MiB, 100 %, 31 %
126.94 W, 122 MiB, 100 %, 30 %
127.32 W, 122 MiB, 100 %, 30 %
127.88 W, 122 MiB, 100 %, 30 %
116.25 W, 122 MiB, 100 %, 30 %
100.36 W, 122 MiB, 100 %, 30 %
89.26 W, 122 MiB, 100 %, 11 %
1.9945878982543945
