power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
21.17 W, 0 MiB, 0 %, 0 %
56.34 W, 331 MiB, 0 %, 0 %
126.95 W, 364 MiB, 45 %, 4 %
147.67 W, 364 MiB, 45 %, 4 %
150.43 W, 364 MiB, 100 %, 0 %
151.08 W, 364 MiB, 100 %, 0 %
151.27 W, 364 MiB, 100 %, 0 %
151.32 W, 364 MiB, 100 %, 0 %
151.34 W, 364 MiB, 100 %, 0 %
151.42 W, 364 MiB, 100 %, 0 %
151.51 W, 364 MiB, 100 %, 0 %
151.51 W, 364 MiB, 100 %, 0 %
151.70 W, 364 MiB, 100 %, 0 %
151.80 W, 364 MiB, 100 %, 0 %
151.80 W, 364 MiB, 100 %, 0 %
151.90 W, 364 MiB, 100 %, 0 %
151.90 W, 364 MiB, 100 %, 0 %
151.90 W, 364 MiB, 100 %, 0 %
151.99 W, 364 MiB, 100 %, 0 %
151.99 W, 364 MiB, 100 %, 0 %
151.99 W, 364 MiB, 100 %, 0 %
151.99 W, 364 MiB, 100 %, 0 %
151.99 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.09 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.19 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.28 W, 364 MiB, 100 %, 0 %
152.76 W, 364 MiB, 100 %, 0 %
152.86 W, 364 MiB, 100 %, 0 %
153.15 W, 364 MiB, 100 %, 0 %
154.59 W, 364 MiB, 100 %, 0 %
154.88 W, 364 MiB, 100 %, 0 %
154.88 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.16 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
154.97 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
155.07 W, 364 MiB, 100 %, 0 %
