power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.98 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
46.52 W, 78 MiB, 2 %, 0 %
71.89 W, 75 MiB, 2 %, 0 %
77.71 W, 97 MiB, 65 %, 5 %
80.70 W, 97 MiB, 65 %, 5 %
72.04 W, 160 MiB, 100 %, 8 %
75.22 W, 160 MiB, 100 %, 8 %
75.99 W, 160 MiB, 82 %, 10 %
76.09 W, 160 MiB, 100 %, 14 %
76.28 W, 160 MiB, 100 %, 14 %
76.19 W, 160 MiB, 100 %, 14 %
76.09 W, 160 MiB, 100 %, 14 %
76.28 W, 160 MiB, 100 %, 14 %
76.28 W, 160 MiB, 100 %, 14 %
71.38 W, 160 MiB, 100 %, 14 %
74.93 W, 265 MiB, 75 %, 9 %
79.73 W, 265 MiB, 75 %, 9 %
80.41 W, 265 MiB, 100 %, 8 %
80.41 W, 265 MiB, 100 %, 8 %
80.60 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.60 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.79 W, 265 MiB, 100 %, 8 %
80.60 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.79 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.70 W, 265 MiB, 100 %, 8 %
80.79 W, 265 MiB, 100 %, 8 %
69.19 W, 75 MiB, 88 %, 7 %
73.00 W, 412 MiB, 88 %, 7 %
74.64 W, 412 MiB, 78 %, 7 %
74.74 W, 412 MiB, 100 %, 11 %
74.84 W, 412 MiB, 100 %, 11 %
74.84 W, 412 MiB, 100 %, 11 %
74.64 W, 412 MiB, 100 %, 11 %
74.64 W, 412 MiB, 100 %, 10 %
74.64 W, 412 MiB, 100 %, 10 %
74.64 W, 412 MiB, 100 %, 10 %
74.84 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.94 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.84 W, 412 MiB, 100 %, 11 %
74.84 W, 412 MiB, 100 %, 10 %
74.84 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.94 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 10 %
74.84 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 10 %
74.74 W, 412 MiB, 100 %, 10 %
74.74 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 10 %
74.84 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.03 W, 412 MiB, 100 %, 11 %
75.13 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 11 %
74.93 W, 412 MiB, 100 %, 10 %
74.84 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 10 %
74.93 W, 412 MiB, 100 %, 11 %
67.64 W, 412 MiB, 100 %, 11 %
67.26 W, 602 MiB, 55 %, 4 %
74.35 W, 602 MiB, 55 %, 4 %
77.54 W, 602 MiB, 92 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.02 W, 602 MiB, 100 %, 5 %
78.02 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.02 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.00 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.12 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.12 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.31 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.10 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
78.29 W, 602 MiB, 100 %, 5 %
78.19 W, 602 MiB, 100 %, 5 %
70.25 W, 602 MiB, 83 %, 4 %
65.52 W, 602 MiB, 83 %, 4 %
66.87 W, 833 MiB, 47 %, 3 %
71.48 W, 833 MiB, 47 %, 3 %
73.58 W, 833 MiB, 91 %, 7 %
73.97 W, 833 MiB, 91 %, 7 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.16 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
73.97 W, 833 MiB, 100 %, 9 %
73.97 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 8 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
73.97 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 8 %
74.16 W, 833 MiB, 100 %, 8 %
74.16 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 10 %
74.26 W, 833 MiB, 100 %, 10 %
74.36 W, 833 MiB, 100 %, 10 %
74.07 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.16 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 9 %
74.07 W, 833 MiB, 100 %, 8 %
74.26 W, 833 MiB, 100 %, 9 %
74.16 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 9 %
74.26 W, 833 MiB, 100 %, 10 %
74.26 W, 833 MiB, 100 %, 10 %
