power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.88 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.26 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.26 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.17 W, 0 MiB, 0 %, 0 %
26.76 W, 16 MiB, 0 %, 0 %
88.46 W, 81 MiB, 14 %, 0 %
99.26 W, 81 MiB, 14 %, 0 %
81.79 W, 81 MiB, 100 %, 0 %
78.52 W, 75 MiB, 100 %, 0 %
2.5613365173339844
