power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.98 W, 0 MiB, 0 %, 0 %
56.26 W, 331 MiB, 0 %, 0 %
83.03 W, 364 MiB, 0 %, 0 %
87.75 W, 364 MiB, 66 %, 4 %
88.81 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
89.00 W, 364 MiB, 100 %, 0 %
88.91 W, 364 MiB, 100 %, 0 %
89.00 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.00 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.00 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.18 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.19 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.10 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.20 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
89.29 W, 364 MiB, 100 %, 0 %
