power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.98 W, 0 MiB, 0 %, 0 %
42.67 W, 75 MiB, 0 %, 0 %
58.72 W, 75 MiB, 1 %, 0 %
75.23 W, 122 MiB, 1 %, 0 %
117.50 W, 122 MiB, 14 %, 4 %
125.50 W, 122 MiB, 100 %, 30 %
126.84 W, 122 MiB, 100 %, 30 %
127.52 W, 122 MiB, 100 %, 30 %
126.84 W, 122 MiB, 100 %, 30 %
126.84 W, 122 MiB, 100 %, 30 %
127.23 W, 122 MiB, 100 %, 30 %
127.68 W, 122 MiB, 100 %, 30 %
127.61 W, 122 MiB, 100 %, 31 %
126.94 W, 122 MiB, 100 %, 31 %
127.23 W, 122 MiB, 100 %, 30 %
127.42 W, 122 MiB, 100 %, 30 %
128.07 W, 122 MiB, 100 %, 30 %
110.21 W, 122 MiB, 100 %, 26 %
99.01 W, 122 MiB, 100 %, 26 %
77.54 W, 0 MiB, 100 %, 10 %
1.9382495880126953
