power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.78 W, 0 MiB, 0 %, 0 %
42.18 W, 85 MiB, 1 %, 0 %
90.74 W, 85 MiB, 1 %, 0 %
109.32 W, 85 MiB, 71 %, 1 %
111.12 W, 85 MiB, 71 %, 1 %
112.38 W, 85 MiB, 99 %, 2 %
112.18 W, 85 MiB, 99 %, 2 %
111.61 W, 85 MiB, 99 %, 2 %
112.67 W, 85 MiB, 100 %, 2 %
113.24 W, 85 MiB, 100 %, 2 %
113.63 W, 85 MiB, 100 %, 2 %
113.73 W, 85 MiB, 100 %, 2 %
113.73 W, 85 MiB, 100 %, 2 %
113.73 W, 85 MiB, 100 %, 2 %
113.82 W, 85 MiB, 100 %, 2 %
94.37 W, 82 MiB, 100 %, 2 %
66.59 W, 82 MiB, 100 %, 2 %
63.13 W, 82 MiB, 14 %, 0 %
62.35 W, 82 MiB, 0 %, 0 %
62.55 W, 70 MiB, 0 %, 0 %
1.9509401321411133
