power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.88 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.17 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.17 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.97 W, 0 MiB, 0 %, 0 %
20.97 W, 0 MiB, 0 %, 0 %
20.97 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.17 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
21.17 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
21.26 W, 0 MiB, 0 %, 0 %
20.88 W, 0 MiB, 0 %, 0 %
21.07 W, 0 MiB, 0 %, 0 %
20.98 W, 0 MiB, 0 %, 0 %
21.26 W, 0 MiB, 0 %, 0 %
21.07 W, 1 MiB, 0 %, 0 %
67.92 W, 87 MiB, 19 %, 0 %
96.95 W, 87 MiB, 19 %, 0 %
102.35 W, 87 MiB, 100 %, 0 %
103.10 W, 87 MiB, 100 %, 0 %
85.34 W, 87 MiB, 100 %, 0 %
79.39 W, 87 MiB, 100 %, 0 %
78.32 W, 87 MiB, 100 %, 0 %
78.25 W, 87 MiB, 100 %, 0 %
5.0311524868011475
